number of heading lines in this data file : 26
Field Line Tracing Calculations (FLT) performed with CASTEM
Date CASTEM calculations : 28/09/2010
Date post-processing data : 04-11/10/2010
Modif compared to latest version (10/06/2010): here, grid "top"- starting line = diagonal, located in between BM9-10

FIRST WALL GEOMETRY
Outer wall and upper panels from BM8 to BM18
EQUILIBRIUM
Steady-state, 15 MA, Scenario 1, ITER (eqdsk high resolution, "Baseline 2010", FST, Corsica, Feb. 2010)

PARAMETERS
origin location : diagonal from (R,Z)=(5.7,4.3)m to (R,Z)=(6.0,5.3)m
number of field lines followed :  300 
extent of origin line : 1.0440 
radial resolution at origin : 0.003499 
dphi step for FLT calculations in CASTEM : 0.50 
number of tangency points :     79 
number of points entering a surface :    260 
number of points leaving a surface :    271 
max number of intersection from omp toward top :    19 
max number of intersection from omp toward bottom :    11 
maximum connection length toward top : 26.09 
maximum connection length toward bottom : -22.09 
DATA
       nºFL            nºinters        X_inters (m)     Y_inters (m)     Z_inters (m)       Lc (m)             type-point  
 21.00000 3.00000 -2.02166 4.76043 4.65035 10.73237 1 
 21.00000 4.00000 -2.30369 4.61847 4.65634 11.04812 2 
 21.00000 5.00000 -2.76416 4.33719 4.66669 11.58788 1 
 21.00000 6.00000 -3.12274 4.06816 4.67469 12.03624 2 
 21.00000 7.00000 -3.39131 3.83183 4.68118 12.39401 1 
 21.00000 8.00000 -3.78973 3.41109 4.69167 12.97370 2 
 21.00000 9.00000 -3.98363 3.16758 4.69697 14.08288 1 
 21.00000 10.00000 -4.32483 2.64922 4.70775 16.58708 2 
 21.00000 11.00000 -4.41033 2.49423 4.71088 18.19636 2 
 22.00000 1.00000 -1.25991 5.04945 4.64079 9.92053 1 
 22.00000 2.00000 -1.47656 4.98159 4.64544 10.14755 2 
 22.00000 3.00000 -1.98176 4.78204 4.65614 10.69090 1 
 22.00000 4.00000 -2.34456 4.59947 4.66396 11.09710 2 
 22.00000 5.00000 -2.72853 4.36486 4.67279 11.54716 1 
 22.00000 6.00000 -3.15897 4.04184 4.68273 12.08551 2 
 22.00000 7.00000 -3.39315 3.83391 4.68851 13.02323 2 
 22.00000 8.00000 -3.82073 3.37911 4.70020 13.24571 1 
 22.00000 9.00000 -3.95943 3.20514 4.70407 14.00006 2 
 22.00000 10.00000 -4.37104 2.57371 4.71744 14.04434 1 
 22.00000 11.00000 -4.39225 2.53484 4.71824 14.88347 2 
 22.00000 12.00000 -4.72862 1.76702 4.73287 19.63203 2 
 23.00000 1.00000 -0.36652 5.22836 4.62767 9.01120 0 
 23.00000 2.00000 -0.50274 5.21166 4.63067 9.14843 0 
 23.00000 3.00000 -1.17282 5.07600 4.64489 9.83250 1 
 23.00000 4.00000 -1.52010 4.96893 4.65243 10.19594 2 
 23.00000 5.00000 -1.94147 4.80288 4.66162 10.64893 1 
 23.00000 6.00000 -2.38502 4.57963 4.67133 11.14563 2 
 23.00000 7.00000 -2.69235 4.39180 4.67849 11.50586 1 
 23.00000 8.00000 -3.19465 4.01478 4.69050 12.13422 2 
 23.00000 9.00000 -3.36204 3.86622 4.69470 12.35801 1 
 23.00000 10.00000 -3.85126 3.34667 4.70838 13.07216 2 
 23.00000 11.00000 -3.93451 3.24221 4.71074 16.64474 2 
 23.00000 12.00000 -4.73142 1.76806 4.74104 18.64625 1 
 24.00000 1.00000 -0.32113 5.23546 4.63263 8.96818 1 
 24.00000 2.00000 -0.54826 5.20760 4.63769 9.19700 2 
 24.00000 3.00000 -1.12933 5.08989 4.65023 9.79012 1 
 24.00000 4.00000 -1.56376 4.95658 4.65977 10.24463 2 
 24.00000 5.00000 -1.90105 4.82362 4.66743 10.60722 1 
 24.00000 6.00000 -2.42542 4.55962 4.67907 11.19454 2 
 24.00000 7.00000 -2.65603 4.41864 4.68453 12.18334 2 
 24.00000 8.00000 -3.23047 3.98787 4.69858 12.31770 1 
 24.00000 9.00000 -3.33108 3.89881 4.70114 13.12159 2 
 24.00000 10.00000 -3.88159 3.31402 4.71679 13.16615 1 
 24.00000 11.00000 -3.90935 3.27918 4.71767 18.26441 2 
 25.00000 1.00000 0.50521 5.25646 4.61989 8.14361 0 
 25.00000 2.00000 0.41311 5.26074 4.62207 8.23581 0 
 25.00000 3.00000 -0.27565 5.24218 4.63746 8.92522 1 
 25.00000 4.00000 -0.63891 5.19600 4.64567 9.29144 2 
 25.00000 5.00000 -1.08578 5.10383 4.65554 9.74781 1 
 25.00000 6.00000 -1.60730 4.94384 4.66714 10.29351 2 
 25.00000 7.00000 -1.90204 4.82614 4.67401 11.24364 2 
 25.00000 8.00000 -2.46564 4.53925 4.68674 12.23269 2 
 25.00000 9.00000 -2.65737 4.42086 4.69136 12.27750 1 
 26.00000 1.00000 0.55149 5.25595 4.62411 8.09985 1 
 26.00000 2.00000 0.32114 5.26565 4.62961 8.33041 2 
 26.00000 3.00000 -0.23007 5.24835 4.64204 8.88207 1 
