# AUG16Fluids FromSolPSToSteve.py generated @ Monday, 07. January 2013 09:19
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09           z10           z11           z12           z13           z14           z15           z16
   37    2  1.5318E+00 -5.0639E-01  1.480532E+04  2.656920E+04  2.647752E+04  2.622665E+04  2.564658E+04  1.965798E+04  1.957368E+04  2.534352E+04  1.531419E+04  1.109773E+05  1.195275E+05  1.153753E+05  4.390575E+04  2.004736E+04  1.909932E+04  1.997616E+04
   38    2  1.4357E+00 -1.0365E+00 -7.448577E+03 -4.696778E+03 -4.610663E+03 -4.016669E+03 -3.619692E+03 -3.370911E+03 -3.208935E+03 -7.487983E+03 -5.544373E+03 -4.187415E+03 -4.517899E+03 -3.921620E+03 -3.547867E+03 -3.319130E+03 -3.175394E+03 -3.058962E+03
   39    2  1.4584E+00 -1.0445E+00 -6.854218E+03 -4.037679E+03 -3.829764E+03 -3.204328E+03 -2.780931E+03 -2.498452E+03 -2.300486E+03 -6.711659E+03 -4.746674E+03 -3.570412E+03 -3.799792E+03 -3.100719E+03 -2.687341E+03 -2.430034E+03 -2.264067E+03 -2.097970E+03
   40    2  1.4817E+00 -1.0574E+00 -5.838172E+03 -3.163025E+03 -2.712627E+03 -2.035191E+03 -1.573151E+03 -1.250391E+03 -1.027613E+03 -5.620665E+03 -3.624784E+03 -2.733674E+03 -2.797273E+03 -1.928561E+03 -1.455178E+03 -1.163396E+03 -9.878142E+02 -7.751157E+02
   41    2  1.5041E+00 -1.0738E+00 -4.973675E+03 -2.143561E+03 -1.360864E+03 -6.265500E+02 -1.213824E+02  2.424948E+02  4.759930E+02 -4.335749E+03 -2.311261E+03 -1.781575E+03 -1.619312E+03 -5.244807E+02  1.993574E+01  3.453837E+02  5.178726E+02  7.670825E+02
   42    2  1.5240E+00 -1.0907E+00 -3.901811E+03 -1.024425E+03  1.133671E+02  8.782074E+02  1.413799E+03  1.808970E+03  2.045007E+03 -2.957008E+03 -9.209324E+02 -7.908827E+02 -3.847530E+02  9.668040E+02  1.573083E+03  1.920878E+03  2.085180E+03  2.359397E+03
   43    2  1.5408E+00 -1.1066E+00 -2.836963E+03  1.460539E+02  1.597525E+03  2.351706E+03  2.895160E+03  3.304202E+03  3.538649E+03 -1.593946E+03  4.320400E+02  1.597375E+02  7.878562E+02  2.418673E+03  3.068083E+03  3.421544E+03  3.576884E+03  3.864045E+03
   44    2  1.5549E+00 -1.1210E+00 -1.753255E+03  1.360921E+03  3.048110E+03  3.740936E+03  4.255619E+03  4.648205E+03  4.870213E+03 -2.695744E+02  1.723308E+03  1.050103E+03  1.876171E+03  3.782837E+03  4.439743E+03  4.770542E+03  4.908267E+03  5.191618E+03
   45    2  1.5670E+00 -1.1337E+00 -8.928815E+02  2.585692E+03  4.447314E+03  5.036942E+03  5.483686E+03  5.823514E+03  6.015299E+03  1.009616E+03  2.949472E+03  1.875149E+03  2.875197E+03  5.045551E+03  5.674286E+03  5.951672E+03  6.056353E+03  6.317024E+03
   46    2  1.5775E+00 -1.1449E+00  1.232328E+01  3.902822E+03  5.962538E+03  6.421586E+03  6.769542E+03  7.025903E+03  7.177100E+03  2.355711E+03  4.252875E+03  2.710258E+03  3.881658E+03  6.369980E+03  6.959974E+03  7.165975E+03  7.229120E+03  7.463084E+03
   47    2  1.5868E+00 -1.1552E+00  9.805910E+02  5.268466E+03  7.513356E+03  7.858826E+03  8.113276E+03  8.281923E+03  8.396378E+03  3.731919E+03  5.616757E+03  3.508081E+03  4.847051E+03  7.726328E+03  8.306885E+03  8.453073E+03  8.477143E+03  8.676906E+03
   48    2  1.5954E+00 -1.1648E+00  2.199176E+03  6.900347E+03  9.662800E+03  1.005641E+04  1.016660E+04  1.010847E+04  1.006647E+04  5.446170E+03  7.502593E+03  4.302776E+03  5.980270E+03  9.485538E+03  1.001070E+04  9.976943E+03  9.836275E+03  9.883174E+03
   49    2  1.6036E+00 -1.1741E+00  2.815177E+03  8.146922E+03  1.197824E+04  1.238486E+04  1.228491E+04  1.198490E+04  1.178434E+04  7.637614E+03  9.639066E+03  4.590616E+03  6.787855E+03  1.071386E+04  1.110114E+04  1.089892E+04  1.062880E+04  1.056931E+04
   50    2  1.6077E+00 -1.1788E+00  5.842518E-28  1.583417E-27  2.328876E-27  2.408420E-27  2.388846E-27  2.330176E-27  2.291175E-27  1.489026E-27  1.876911E-27  8.914837E-28  1.318052E-27  2.080896E-27  2.156182E-27  2.116721E-27  2.064152E-27  2.052517E-27
    1    3  1.2484E+00 -1.0861E+00 -9.530915E+03  1.026689E-10  1.026689E-10  1.026689E-10  1.026689E-10  1.026689E-10  1.026689E-10 -1.438461E+03 -1.438461E+03 -6.042789E+03 -6.042789E+03 -6.042789E+03 -6.042789E+03 -6.042789E+03 -6.042789E+03 -6.042789E+03
    2    3  1.2519E+00 -1.0840E+00 -1.045242E+04 -7.523975E+03 -7.126841E+03 -5.845881E+03 -4.840949E+03 -4.101658E+03 -3.549666E+03 -9.530662E+03 -6.905000E+03 -7.751989E+03 -7.991138E+03 -6.827513E+03 -5.926179E+03 -5.165173E+03 -4.527894E+03 -4.011465E+03
    3    3  1.2590E+00 -1.0797E+00 -1.003251E+04 -7.484948E+03 -7.353011E+03 -6.454390E+03 -5.807827E+03 -5.391648E+03 -5.128351E+03 -9.786595E+03 -7.452962E+03 -7.400659E+03 -7.856033E+03 -6.949770E+03 -6.240805E+03 -5.742138E+03 -5.407534E+03 -5.182206E+03
    4    3  1.2668E+00 -1.0750E+00 -9.468965E+03 -7.507031E+03 -7.432787E+03 -6.567676E+03 -5.901009E+03 -5.433088E+03 -5.109700E+03 -1.012295E+04 -7.631678E+03 -6.974779E+03 -7.520159E+03 -6.727775E+03 -6.069419E+03 -5.585868E+03 -5.240100E+03 -4.993478E+03
    5    3  1.2757E+00 -1.0698E+00 -8.074635E+03 -7.177140E+03 -7.130575E+03 -6.324756E+03 -5.651334E+03 -5.121065E+03 -4.699264E+03 -9.847560E+03 -7.396236E+03 -6.516731E+03 -7.085015E+03 -6.378293E+03 -5.745686E+03 -5.233622E+03 -4.820039E+03 -4.480425E+03
    6    3  1.2859E+00 -1.0640E+00 -8.341266E+03 -6.751222E+03 -6.786888E+03 -6.180842E+03 -5.697874E+03 -5.341829E+03 -5.076559E+03 -9.330166E+03 -7.165912E+03 -6.083992E+03 -6.700077E+03 -6.188806E+03 -5.743123E+03 -5.401717E+03 -5.142798E+03 -4.941536E+03
    7    3  1.2980E+00 -1.0574E+00 -7.826431E+03 -6.275271E+03 -6.302078E+03 -5.788338E+03 -5.392463E+03 -5.108262E+03 -4.903699E+03 -8.742748E+03 -6.734682E+03 -5.604416E+03 -6.194052E+03 -5.777491E+03 -5.417087E+03 -5.147918E+03 -4.948174E+03 -4.799059E+03
    8    3  1.3124E+00 -1.0499E+00 -7.812286E+03 -5.759612E+03 -5.751222E+03 -5.291628E+03 -4.943248E+03 -4.695458E+03 -4.515766E+03 -8.153747E+03 -6.252852E+03 -5.107070E+03 -5.623395E+03 -5.265904E+03 -4.953036E+03 -4.722088E+03 -4.550210E+03 -4.419783E+03
    9    3  1.3294E+00 -1.0416E+00 -7.464487E+03 -5.114461E+03 -5.030928E+03 -4.572329E+03 -4.228576E+03 -3.986144E+03 -3.809818E+03 -7.408431E+03 -5.544177E+03 -4.493228E+03 -4.890186E+03 -4.542370E+03 -4.234264E+03 -4.008945E+03 -3.841451E+03 -3.713539E+03
   10    3  1.3492E+00 -1.0331E+00 -6.871241E+03 -4.344138E+03 -4.194459E+03 -3.744543E+03 -3.421753E+03 -3.205734E+03 -3.054300E+03 -6.552016E+03 -4.725116E+03 -3.750782E+03 -4.038120E+03 -3.708289E+03 -3.419410E+03 -3.218950E+03 -3.076180E+03 -2.970061E+03
   11    3  1.3713E+00 -1.0255E+00 -5.714235E+03 -3.431696E+03 -3.189692E+03 -2.688912E+03 -2.311966E+03 -2.051374E+03 -1.866862E+03 -5.527755E+03 -3.672526E+03 -2.844283E+03 -3.023101E+03 -2.660280E+03 -2.321598E+03 -2.076811E+03 -1.899184E+03 -1.769089E+03
   12    3  1.3941E+00 -1.0205E+00 -4.910378E+03 -2.438686E+03 -2.187676E+03 -1.761159E+03 -1.445036E+03 -1.235288E+03 -1.090489E+03 -4.408410E+03 -2.733193E+03 -1.825955E+03 -2.003404E+03 -1.721525E+03 -1.442108E+03 -1.247091E+03 -1.109352E+03 -1.011753E+03
   13    3  1.4162E+00 -1.0194E+00 -3.879226E+03 -1.424743E+03 -1.074074E+03 -7.180579E+02 -4.539700E+02 -2.825840E+02 -1.636773E+02 -3.152639E+03 -1.678355E+03 -7.162540E+02 -8.745335E+02 -6.702406E+02 -4.423930E+02 -2.855533E+02 -1.747727E+02 -9.728486E+01
   14    3  1.5073E+00 -5.6025E-01  1.903118E+04  2.289836E+04  2.286693E+04  2.274458E+04  2.242201E+04  1.311602E+04  9.339521E+03  2.902756E+04  1.720774E+04  1.030301E+05  1.119579E+05  9.665475E+04  3.604234E+04  1.417142E+04  9.384376E+03  7.631587E+03
   15    3  1.4825E+00 -5.5137E-01  1.892684E+04  2.254058E+04  2.250265E+04  2.236526E+04  2.200809E+04  1.312833E+04  9.466352E+03  2.708502E+04  1.728678E+04  9.603268E+04  1.269780E+05  1.063244E+05  3.337859E+04  1.413621E+04  9.499799E+03  7.765216E+03
   16    3  1.4254E+00 -5.1749E-01  1.830281E+04  2.148377E+04  2.139604E+04  2.116516E+04  2.066182E+04  1.271060E+04  9.335562E+03  2.155094E+04  1.708789E+04  1.310759E+05  1.385841E+05  1.135153E+05  2.793220E+04  1.361922E+04  9.345531E+03  7.631684E+03
   17    3  1.3469E+00 -4.4055E-01  1.825025E+04  2.063998E+04  2.052512E+04  2.021805E+04  1.957080E+04  1.286676E+04  9.780345E+03  1.075356E+04  1.771130E+04  9.109444E+04  1.157739E+05  1.151455E+05  2.327758E+04  1.360388E+04  9.720994E+03  7.920764E+03
   18    3  1.2736E+00 -3.2036E-01  1.838357E+04  2.012333E+04  1.998321E+04  1.960628E+04  1.882987E+04  1.339761E+04  1.053313E+04 -1.914855E+03  1.854768E+04 -5.749291E+04 -6.699400E+04  1.068555E+05  2.037796E+04  1.395246E+04  1.041452E+04  8.444861E+03
   19    3  1.2213E+00 -1.6767E-01  1.856219E+04  1.985550E+04  1.970746E+04  1.929609E+04  1.845370E+04  1.432645E+04  1.169608E+04 -5.764056E+03  1.938625E+04 -3.517387E+04 -4.656167E+04  2.923042E+04  1.864163E+04  1.468050E+04  1.151834E+04  9.379578E+03
   20    3  1.1994E+00  6.0972E-03  1.871306E+04  1.974839E+04  1.962548E+04  1.922591E+04  1.839121E+04  1.568479E+04  1.336986E+04 -2.284717E+03  2.009087E+04  1.400043E+04 -4.047247E+02 -3.937906E+04  1.732788E+04  1.581106E+04  1.313752E+04  1.088455E+04
   21    3  1.2149E+00  1.8947E-01  1.874802E+04  1.974976E+04  1.969330E+04  1.935056E+04  1.859496E+04  1.743981E+04  1.557747E+04  1.473998E+03  2.048308E+04 -2.400361E+04 -2.132477E+04 -4.272392E+04  1.561160E+04  1.731823E+04  1.531684E+04  1.307404E+04
   22    3  1.2728E+00  3.6723E-01  1.858600E+04  1.986548E+04  1.990452E+04  1.966503E+04  1.907324E+04  1.947879E+04  1.826440E+04  5.053774E+03  2.037793E+04  2.882287E+04  2.983498E+04 -6.240011E+04  1.154448E+04  1.910258E+04  1.802221E+04  1.601546E+04
   23    3  1.3713E+00  5.1513E-01  1.822207E+04  2.006511E+04  2.018652E+04  2.008929E+04  1.976346E+04  2.153856E+04  2.127917E+04  2.194145E+03  1.961937E+04 -9.879300E+03 -4.787130E+04 -7.379540E+04  8.781224E+01  2.090380E+04  2.109785E+04  1.970551E+04
   24    3  1.4918E+00  6.0552E-01  1.792470E+04  2.001857E+04  2.015944E+04  2.020215E+04  2.020855E+04  2.290415E+04  2.391121E+04 -1.589039E+04  1.842657E+04 -1.171722E+05 -7.589574E+04 -6.846768E+04 -1.688502E+04  2.201693E+04  2.380611E+04  2.346361E+04
   25    3  1.6228E+00  6.3062E-01  1.817912E+04  1.975988E+04  1.984207E+04  1.998398E+04  2.030081E+04  2.317034E+04  2.540388E+04 -2.551884E+04  1.750158E+04 -8.908682E+04 -6.492435E+04 -5.766749E+04 -2.412239E+04  2.208623E+04  2.535624E+04  2.630197E+04
   26    3  1.7703E+00  5.8730E-01  1.901037E+04  2.001739E+04  2.001094E+04  2.021952E+04  2.076197E+04  2.276021E+04  2.568000E+04 -2.206630E+04  1.719263E+04 -9.040292E+04 -5.352775E+04 -4.606185E+04 -2.404481E+04  2.160986E+04  2.562082E+04  2.763644E+04
   27    3  1.9134E+00  4.7389E-01  1.992189E+04  2.086395E+04  2.082649E+04  2.110516E+04  2.178546E+04  2.199671E+04  2.497858E+04 -1.593284E+04  1.710497E+04  4.713968E+04 -8.294335E+03 -2.846992E+04 -1.823079E+04  2.101839E+04  2.487917E+04  2.759208E+04
   28    3  2.0164E+00  3.1140E-01  2.059859E+04  2.186145E+04  2.187414E+04  2.222059E+04  2.295934E+04  2.096104E+04  2.335410E+04 -8.613320E+03  1.695994E+04 -4.869144E+03 -9.931505E+03 -1.343140E+04 -7.583200E+03  2.040010E+04  2.320560E+04  2.640219E+04
   29    3  2.0635E+00  1.2656E-01  2.101978E+04  2.282580E+04  2.291231E+04  2.330171E+04  2.403455E+04  1.976498E+04  2.098466E+04 -2.642155E+03  1.676338E+04 -4.619218E+03 -4.277535E+03 -2.314384E+03  3.902533E+03  1.977419E+04  2.080032E+04  2.401961E+04
   30    3  2.0529E+00 -5.8696E-02  2.122163E+04  2.372917E+04  2.386338E+04  2.425574E+04  2.492633E+04  1.852109E+04  1.825083E+04  3.301970E+03  1.657454E+04 -3.761889E+03  2.383618E+03  6.750689E+03  1.404518E+04  1.911458E+04  1.809367E+04  2.066695E+04
   31    3  1.9938E+00 -2.2738E-01  2.120542E+04  2.453086E+04  2.466975E+04  2.501612E+04  2.556704E+04  1.724308E+04  1.549099E+04  9.325133E+03  1.640386E+04  3.510292E+03  6.081123E+03  1.340336E+04  2.393897E+04  1.833804E+04  1.543715E+04  1.688320E+04
   32    3  1.9011E+00 -3.6841E-01  2.092236E+04  2.512345E+04  2.522612E+04  2.547386E+04  2.584492E+04  1.588742E+04  1.291521E+04  1.523664E+04  1.622832E+04  8.256446E+03  1.999437E+04  3.342150E+04  3.595203E+04  1.733575E+04  1.299881E+04  1.328251E+04
   33    3  1.7905E+00 -4.7455E-01  2.030311E+04  2.528994E+04  2.532814E+04  2.543017E+04  2.555189E+04  1.442933E+04  1.063577E+04  1.875520E+04  1.602603E+04  3.847504E+04  4.774717E+04  5.549651E+04  4.278462E+04  1.603039E+04  1.083519E+04  1.017472E+04
   34    3  1.6787E+00 -5.3962E-01  1.946683E+04  2.476300E+04  2.473156E+04  2.466707E+04  2.450099E+04  1.314927E+04  9.038117E+03  1.688036E+04  1.590226E+04  5.837411E+04  6.968391E+04  7.179487E+04  4.353571E+04  1.468251E+04  9.277037E+03  7.992590E+03
   35    3  1.5873E+00 -5.6421E-01  1.906765E+04  2.398444E+04  2.393048E+04  2.379535E+04  2.349249E+04  1.280493E+04  8.812122E+03  1.498418E+04  1.632516E+04  7.176032E+04  8.540313E+04  8.220884E+04  4.069186E+04  1.412758E+04  8.971522E+03  7.433260E+03
   36    3  1.5369E+00 -5.6571E-01  1.884812E+04  2.338064E+04  2.332021E+04  2.316888E+04  2.283490E+04  1.279239E+04  8.933003E+03  1.975995E+04  1.662588E+04  8.195488E+04  9.533659E+04  8.734660E+04  3.852449E+04  1.397429E+04  9.025634E+03  7.378903E+03
   37    3  1.5185E+00 -5.6294E-01  1.887562E+04  2.306734E+04  2.301531E+04  2.287307E+04  2.254138E+04  1.290547E+04  9.085136E+03  2.665719E+04  1.689562E+04  9.159620E+04  1.033242E+05  9.158937E+04  3.730155E+04  1.401466E+04  9.150034E+03  7.424770E+03
   38    3  1.4382E+00 -1.0232E+00 -2.367876E+03 -4.090163E+02  2.497327E+02  6.498693E+02  9.663167E+02  1.182485E+03  1.337542E+03 -1.738371E+03 -3.412899E+02  4.752785E+02  4.591046E+02  6.886747E+02  9.659168E+02  1.168325E+03  1.316479E+03  1.420134E+03
   39    3  1.4611E+00 -1.0322E+00 -1.138590E+03  6.230566E+02  1.719212E+03  2.134910E+03  2.473079E+03  2.705291E+03  2.871130E+03 -1.143986E+02  1.115023E+03  1.777985E+03  1.956726E+03  2.171043E+03  2.467142E+03  2.687906E+03  2.848542E+03  2.956263E+03
   40    3  1.4846E+00 -1.0467E+00  7.313012E+02  1.716127E+03  3.481118E+03  3.928384E+03  4.313639E+03  4.593600E+03  4.804010E+03  1.787491E+03  2.824468E+03  3.266587E+03  3.796110E+03  3.972340E+03  4.303141E+03  4.569565E+03  4.772724E+03  4.915242E+03
   41    3  1.5069E+00 -1.0644E+00  2.525372E+03  2.788156E+03  5.357435E+03  5.726269E+03  6.074155E+03  6.346091E+03  6.561187E+03  3.787491E+03  4.479882E+03  4.816255E+03  5.826292E+03  5.821506E+03  6.092446E+03  6.342986E+03  6.543827E+03  6.692440E+03
   42    3  1.5265E+00 -1.0824E+00  4.433470E+03  3.845264E+03  7.262758E+03  7.440613E+03  7.666348E+03  7.877456E+03  8.058055E+03  5.839954E+03  6.122167E+03  6.285795E+03  7.892525E+03  7.611552E+03  7.730810E+03  7.904704E+03  8.061662E+03  8.190426E+03
   43    3  1.5429E+00 -1.0990E+00  6.177038E+03  4.853471E+03  9.085456E+03  9.043265E+03  9.110983E+03  9.234229E+03  9.348750E+03  7.819415E+03  7.700408E+03  7.581266E+03  9.822907E+03  9.301595E+03  9.239208E+03  9.306761E+03  9.391140E+03  9.470245E+03
   44    3  1.5567E+00 -1.1138E+00  7.830222E+03  5.861602E+03  1.073875E+04  1.044726E+04  1.031314E+04  1.030529E+04  1.031537E+04  9.687235E+03  9.198277E+03  8.688225E+03  1.153414E+04  1.080971E+04  1.052345E+04  1.043342E+04  1.040319E+04  1.040088E+04
   45    3  1.5685E+00 -1.1268E+00  9.431668E+03  6.966821E+03  1.221769E+04  1.171172E+04  1.138236E+04  1.123436E+04  1.113495E+04  1.154161E+04  1.074784E+04  9.709607E+03  1.303263E+04  1.217436E+04  1.167690E+04  1.141652E+04  1.126321E+04  1.116590E+04
   46    3  1.5788E+00 -1.1384E+00  1.217082E+04  8.471183E+03  1.409071E+04  1.342806E+04  1.294668E+04  1.268519E+04  1.250257E+04  1.385668E+04  1.286883E+04  1.106634E+04  1.486535E+04  1.403808E+04  1.338984E+04  1.298513E+04  1.272797E+04  1.255977E+04
   47    3  1.5880E+00 -1.1488E+00  1.487404E+04  1.010233E+04  1.565363E+04  1.492384E+04  1.439891E+04  1.409155E+04  1.386053E+04  1.626377E+04  1.519025E+04  1.257375E+04  1.665492E+04  1.594684E+04  1.525977E+04  1.477044E+04  1.441951E+04  1.415419E+04
   48    3  1.5964E+00 -1.1586E+00  1.953664E+04  1.268631E+04  1.793208E+04  1.752359E+04  1.684831E+04  1.617270E+04  1.558621E+04  1.982129E+04  1.918721E+04  1.469841E+04  1.942676E+04  1.903313E+04  1.799909E+04  1.701865E+04  1.619290E+04  1.551086E+04
   49    3  1.6046E+00 -1.1681E+00  2.216012E+04  1.486132E+04  1.832062E+04  1.819985E+04  1.778455E+04  1.729125E+04  1.695420E+04  2.398903E+04  2.241330E+04  1.557533E+04  2.076683E+04  2.042718E+04  1.940715E+04  1.858331E+04  1.798342E+04  1.754973E+04
   50    3  1.6086E+00 -1.1730E+00  3.566811E+04  1.783106E+04  1.796415E+04  1.810721E+04  1.802760E+04  1.781595E+04  1.781595E+04  2.563070E+04  2.563070E+04  2.737904E+04  2.737904E+04  2.737904E+04  2.737904E+04  2.737904E+04  2.737904E+04  2.737904E+04
    1    4  1.2512E+00 -1.0780E+00 -1.129987E+04  3.193320E-10  3.193320E-10  3.193320E-10  3.193320E-10  3.193320E-10  3.193320E-10 -3.326218E+03 -3.326218E+03 -8.154585E+03 -8.154585E+03 -8.154585E+03 -8.154585E+03 -8.154585E+03 -8.154585E+03 -8.154585E+03
    2    4  1.2547E+00 -1.0759E+00 -1.167169E+04 -8.509126E+03 -8.012971E+03 -6.433583E+03 -5.300588E+03 -4.535889E+03 -4.014144E+03 -1.090805E+04 -7.757603E+03 -9.241985E+03 -9.248316E+03 -7.694992E+03 -6.401767E+03 -5.439059E+03 -4.746847E+03 -4.243199E+03
    3    4  1.2618E+00 -1.0714E+00 -1.013302E+04 -8.233683E+03 -8.294655E+03 -7.204055E+03 -6.319731E+03 -5.659321E+03 -5.174841E+03 -1.062120E+04 -8.153934E+03 -8.579977E+03 -9.040020E+03 -7.867342E+03 -6.888053E+03 -6.138388E+03 -5.575652E+03 -5.150121E+03
    4    4  1.2696E+00 -1.0666E+00 -9.084547E+03 -8.296605E+03 -8.593366E+03 -7.814584E+03 -7.202480E+03 -6.762970E+03 -6.451632E+03 -1.073783E+04 -8.600115E+03 -7.992189E+03 -8.731529E+03 -7.959075E+03 -7.338784E+03 -6.887633E+03 -6.562155E+03 -6.321447E+03
    5    4  1.2784E+00 -1.0612E+00 -8.767355E+03 -7.873646E+03 -8.332461E+03 -7.846917E+03 -7.474059E+03 -7.221091E+03 -7.052082E+03 -1.018889E+04 -8.533891E+03 -7.442551E+03 -8.331016E+03 -7.872460E+03 -7.509801E+03 -7.258830E+03 -7.087375E+03 -6.966408E+03
    6    4  1.2886E+00 -1.0551E+00 -8.791987E+03 -7.405058E+03 -7.921183E+03 -7.634527E+03 -7.408898E+03 -7.258389E+03 -7.162908E+03 -9.557801E+03 -8.266525E+03 -6.933758E+03 -7.877198E+03 -7.621967E+03 -7.412699E+03 -7.268192E+03 -7.173136E+03 -7.110047E+03
    7    4  1.3005E+00 -1.0482E+00 -7.762002E+03 -6.816967E+03 -7.285687E+03 -7.067850E+03 -6.859248E+03 -6.691636E+03 -6.563461E+03 -8.768210E+03 -7.632658E+03 -6.320142E+03 -7.220323E+03 -7.050379E+03 -6.868337E+03 -6.714138E+03 -6.590931E+03 -6.494055E+03
    8    4  1.3147E+00 -1.0404E+00 -7.766288E+03 -6.211762E+03 -6.730584E+03 -6.700953E+03 -6.652889E+03 -6.609059E+03 -6.570813E+03 -8.074886E+03 -7.255626E+03 -5.738164E+03 -6.626562E+03 -6.648680E+03 -6.625403E+03 -6.596256E+03 -6.566984E+03 -6.539304E+03
    9    4  1.3315E+00 -1.0316E+00 -7.388486E+03 -5.494880E+03 -5.964591E+03 -5.977740E+03 -5.971200E+03 -5.964451E+03 -5.956720E+03 -7.277590E+03 -6.539806E+03 -5.060921E+03 -5.840204E+03 -5.915047E+03 -5.932228E+03 -5.939238E+03 -5.940748E+03 -5.938565E+03
   10    4  1.3511E+00 -1.0224E+00 -6.400301E+03 -4.643251E+03 -5.023070E+03 -4.993227E+03 -4.949478E+03 -4.914489E+03 -4.885299E+03 -6.325843E+03 -5.536292E+03 -4.245819E+03 -4.890137E+03 -4.938324E+03 -4.920130E+03 -4.898501E+03 -4.877849E+03 -4.858833E+03
   11    4  1.3732E+00 -1.0140E+00 -5.274063E+03 -3.715772E+03 -4.066670E+03 -3.970139E+03 -3.859121E+03 -3.771657E+03 -3.705080E+03 -5.345604E+03 -4.483135E+03 -3.396808E+03 -3.935380E+03 -3.930695E+03 -3.848037E+03 -3.772541E+03 -3.711912E+03 -3.664844E+03
   12    4  1.3962E+00 -1.0082E+00 -4.673537E+03 -2.769746E+03 -3.233875E+03 -3.227840E+03 -3.184287E+03 -3.145270E+03 -3.113648E+03 -4.379070E+03 -3.715144E+03 -2.502301E+03 -3.098214E+03 -3.177000E+03 -3.160463E+03 -3.133885E+03 -3.109124E+03 -3.089385E+03
   13    4  1.4185E+00 -1.0068E+00 -3.291044E+03 -1.738437E+03 -2.090738E+03 -2.056192E+03 -1.998480E+03 -1.950953E+03 -1.911983E+03 -3.196229E+03 -2.529951E+03 -1.451157E+03 -1.970509E+03 -2.011854E+03 -1.978772E+03 -1.942979E+03 -1.910844E+03 -1.884955E+03
   14    4  1.4947E+00 -6.1343E-01  1.731133E+04  1.550172E+04  1.547421E+04  1.533030E+04  1.497106E+04  7.129997E+03  4.099845E+03  2.379311E+04  1.411212E+04  1.312581E+05  1.051363E+05  8.851557E+04  2.358384E+04  8.193108E+03  4.306532E+03  3.303897E+03
   15    4  1.4633E+00 -6.0104E-01  1.693482E+04  1.489222E+04  1.473459E+04  1.431738E+04  1.347554E+04  6.346983E+03  3.560592E+03  2.118444E+04  1.354334E+04  1.648071E+05  1.248243E+05  9.879969E+04  1.982767E+04  7.367568E+03  3.773215E+03  2.850183E+03
   16    4  1.3968E+00 -5.5658E-01  1.737992E+04  1.407355E+04  1.381142E+04  1.309633E+04  1.164942E+04  5.639439E+03  3.039331E+03  1.846650E+04  1.409945E+04  1.877938E+05  1.333335E+05  1.015278E+05  1.573594E+04  6.561652E+03  3.198804E+03  2.013041E+03
   17    4  1.3153E+00 -4.6596E-01  1.815070E+04  1.285360E+04  1.255117E+04  1.170052E+04  9.949638E+03  5.517468E+03  3.399901E+03  7.829644E+03  1.508224E+04  6.827937E+04 -3.739064E+04  8.388750E+04  1.296528E+04  6.323891E+03  3.401855E+03  2.243565E+03
   18    4  1.2432E+00 -3.3470E-01  1.865989E+04  1.095213E+04  1.064461E+04  9.768061E+03  7.944334E+03  5.473865E+03  4.042060E+03 -3.766111E+03  1.588936E+04 -6.765710E+04 -5.675385E+04 -4.764802E+04  1.033787E+04  6.150065E+03  3.813269E+03  2.836776E+03
   19    4  1.1926E+00 -1.7436E-01  1.894081E+04  8.505627E+03  8.216544E+03  7.378347E+03  5.617582E+03  5.364213E+03  4.595382E+03 -4.960730E+03  1.649397E+04 -4.075174E+03 -1.986420E+04 -4.249540E+04  7.404664E+03  5.880706E+03  4.123108E+03  3.280139E+03
   20    4  1.1717E+00  5.4676E-03  1.904309E+04  6.397599E+03  6.159345E+03  5.408726E+03  3.790578E+03  5.375826E+03  5.213139E+03 -2.611527E+03  1.692838E+04  1.691718E+04  1.317554E+04 -1.417503E+04  4.631894E+03  5.702669E+03  4.491903E+03  3.753949E+03
   21    4  1.1874E+00  1.9500E-01  1.895301E+04  5.438687E+03  5.268435E+03  4.590768E+03  3.077812E+03  5.698584E+03  6.052784E+03  7.610393E+02  1.717401E+04  2.117937E+03  2.251297E+03 -1.451519E+03  2.844069E+03  5.789429E+03  5.094251E+03  4.441453E+03
   22    4  1.2451E+00  3.8082E-01  1.855257E+04  5.605124E+03  5.477062E+03  4.842346E+03  3.394970E+03  6.557210E+03  7.211587E+03  4.461063E+03  1.712225E+04  9.673072E+03  1.634201E+04  1.304822E+04  1.320699E+02  6.343336E+03  6.087363E+03  5.460711E+03
   23    4  1.3455E+00  5.4052E-01  1.761955E+04  7.453023E+03  7.313352E+03  6.695090E+03  5.314113E+03  8.291300E+03  8.828637E+03  3.512929E+03  1.653371E+04 -1.611077E+04  5.865810E+03 -2.243672E+04 -1.120679E+04  7.741065E+03  7.728033E+03  6.973132E+03
