

         SEPARATRIX SEGMENTS:

 #   nptseg(i)   lg(i)      deltp1(i)   deltpn(i)     dpmin       dpmax
===========================================================================
 1      77      7.4871E+00  5.0000E-02  5.0000E-02  5.0000E-02  1.2374E-01


         RADIAL DISTRIBUTIONS FOR EACH REGION:
  3.03877602E+00  1.52739775E+00 -8.24111781E-02  1.72591981E-01  7.44520385E-01
  2.95305024E+00  1.54308982E+00 -8.23766745E-02  8.37867144E-02  7.33649141E-01
  2.86482005E+00  1.54834153E+00 -8.23786255E-02 -3.72312713E-03  7.19485252E-01
  2.77608249E+00  1.54274007E+00 -8.23834331E-02 -8.90775899E-02  7.02452075E-01
  2.68712794E+00  1.52435447E+00 -8.24211868E-02 -1.72454445E-01  6.82629334E-01
  2.59851368E+00  1.49593311E+00 -8.26751230E-02 -2.55431835E-01  6.57980056E-01
  2.51193202E+00  1.45647039E+00 -8.28604917E-02 -3.37286510E-01  6.30376876E-01
  2.42893529E+00  1.40468995E+00 -8.28190485E-02 -4.16807472E-01  6.02232927E-01
  2.34964890E+00  1.34300320E+00 -8.31826232E-02 -4.95736234E-01  5.68011307E-01
  2.27523487E+00  1.27123350E+00 -8.26595356E-02 -5.70529206E-01  5.32989891E-01
  2.20758444E+00  1.18959484E+00 -8.38367098E-02 -6.43819350E-01  4.91322287E-01
  2.14569890E+00  1.10069662E+00 -8.37334702E-02 -7.11340269E-01  4.46421688E-01
  2.08994970E+00  1.00610350E+00 -8.25798386E-02 -7.72933325E-01  3.97646939E-01
  2.04328997E+00  9.04558695E-01 -8.31039515E-02 -8.28248091E-01  3.42995905E-01
  2.00375366E+00  7.98187963E-01 -8.29049377E-02 -8.75618954E-01  2.83704762E-01
  1.97243888E+00  6.88010251E-01 -8.28823804E-02 -9.14427163E-01  2.21487197E-01
  1.94914745E+00  5.74820172E-01 -8.24014183E-02 -9.44475711E-01  1.56218347E-01
  1.93367190E+00  4.59515244E-01 -8.24357322E-02 -9.63036834E-01  8.92821365E-02
  1.92664106E+00  3.42805060E-01 -8.23819044E-02 -9.71269308E-01  2.07192394E-02
  1.92821244E+00  2.25462705E-01 -8.24142909E-02 -9.68774646E-01 -4.85061259E-02
  1.93844061E+00  1.08281294E-01 -8.24430299E-02 -9.55565300E-01 -1.17448759E-01
  1.95717187E+00 -7.94426393E-03 -8.24722214E-02 -9.31468683E-01 -1.85184101E-01
  1.98433822E+00 -1.22170186E-01 -8.24664743E-02 -8.95832259E-01 -2.50287004E-01
  2.02122232E+00 -2.33153492E-01 -8.26177086E-02 -8.52703262E-01 -3.10513318E-01
  2.06657827E+00 -3.40536141E-01 -8.34844782E-02 -7.99552705E-01 -3.67359678E-01
  2.11960973E+00 -4.43737977E-01 -8.33649186E-02 -7.39215329E-01 -4.18512686E-01
  2.18033737E+00 -5.41512870E-01 -8.27664882E-02 -6.71826312E-01 -4.64326573E-01
  2.24934665E+00 -6.31590676E-01 -8.24320914E-02 -5.97495487E-01 -5.05526841E-01
  2.32516749E+00 -7.13647034E-01 -8.23877773E-02 -5.18941596E-01 -5.36790754E-01
  2.40859221E+00 -7.84540008E-01 -8.26434586E-02 -4.33937318E-01 -5.66348353E-01
  2.49683280E+00 -8.44145752E-01 -8.27627349E-02 -3.45583452E-01 -5.89172759E-01
  2.58903365E+00 -8.88879751E-01 -8.24047070E-02 -2.53286115E-01 -6.11797741E-01
  2.68284785E+00 -9.22334984E-01 -8.25035307E-02 -1.60213982E-01 -6.29032090E-01
  2.77754279E+00 -9.40426580E-01 -8.23839314E-02 -6.46214593E-02 -6.47756474E-01
  2.87296503E+00 -9.42027416E-01 -8.23679994E-02  3.44298633E-02 -6.68497961E-01
  2.96995747E+00 -9.29472581E-01 -8.23668603E-02  1.38328750E-01 -6.90604751E-01
  3.06487488E+00 -9.03035311E-01 -8.23912545E-02  2.44664992E-01 -7.12455094E-01
  3.15750360E+00 -8.64973025E-01 -8.24605011E-02  3.54755908E-01 -7.28877818E-01
  3.24625548E+00 -8.15479883E-01 -8.26881469E-02  4.67514233E-01 -7.39563112E-01
  3.32834718E+00 -7.56215395E-01 -8.25064686E-02  5.78994408E-01 -7.45365311E-01
  3.40514839E+00 -6.91056193E-01 -8.32101609E-02  6.92228594E-01 -7.38341502E-01
  3.47496694E+00 -6.19674696E-01 -8.29492875E-02  8.01013795E-01 -7.25110191E-01
  3.53886606E+00 -5.44310100E-01 -8.27834596E-02  9.07745830E-01 -6.98751651E-01
  3.59573199E+00 -4.65243906E-01 -8.25367418E-02  1.00770221E+00 -6.62867638E-01
  3.64549222E+00 -3.84178385E-01 -8.24943197E-02  1.09719790E+00 -6.22079067E-01
  3.68856180E+00 -3.01248921E-01 -8.29018270E-02  1.18077868E+00 -5.65331892E-01
  3.72551450E+00 -2.17489186E-01 -8.30925692E-02  1.25260367E+00 -5.04471505E-01
  3.75733539E+00 -1.34844724E-01 -8.24176865E-02  1.31638500E+00 -4.38987785E-01
  3.78132432E+00 -5.17643371E-02 -8.30557810E-02  1.36545732E+00 -3.64528446E-01
  3.80130065E+00  2.99282370E-02 -8.26384172E-02  1.40626676E+00 -2.89484674E-01
  3.81597195E+00  1.09401763E-01 -8.25301746E-02  1.43815898E+00 -2.13022083E-01
  3.82472503E+00  1.87468697E-01 -8.23861963E-02  1.45784860E+00 -1.35399485E-01
  3.83081702E+00  2.62564506E-01 -8.23819746E-02  1.47090039E+00 -6.11364544E-02
  3.83124231E+00  3.34779708E-01 -8.23822217E-02  1.47176479E+00  1.10132212E-02
  3.82937695E+00  4.04253544E-01 -8.24055509E-02  1.46750478E+00  7.92666878E-02
  3.82404012E+00  4.70019021E-01 -8.23897557E-02  1.45508908E+00  1.43056769E-01
  3.81660316E+00  5.32268024E-01 -8.25937916E-02  1.43713802E+00  2.01986492E-01
  3.80676842E+00  5.90909424E-01 -8.26518827E-02  1.41328561E+00  2.55905456E-01
  3.79637324E+00  6.45395128E-01 -8.25846896E-02  1.38821380E+00  3.05489963E-01
  3.78335576E+00  6.96125136E-01 -8.27689785E-02  1.35793385E+00  3.47490028E-01
  3.77124638E+00  7.42675528E-01 -8.24094147E-02  1.32922513E+00  3.87578061E-01
  3.75036658E+00  7.36516570E-01 -1.12501492E-01  1.33543329E+00  3.97550555E-01
  3.73563181E+00  7.81019640E-01 -1.13242573E-01  1.30089173E+00  4.35327419E-01
  3.71734009E+00  8.29850215E-01 -1.13717229E-01  1.25862714E+00  4.73830764E-01
  3.69834142E+00  8.80568060E-01 -1.12643168E-01  1.21362637E+00  5.15300543E-01
  3.67429288E+00  9.33223766E-01 -1.12548994E-01  1.16153928E+00  5.49945391E-01
  3.64603923E+00  9.87502701E-01 -1.13126460E-01  1.09993301E+00  5.89263018E-01
  3.61458131E+00  1.04315606E+00 -1.12934352E-01  1.03482082E+00  6.23875903E-01
  3.57778470E+00  1.09925123E+00 -1.13288156E-01  9.61704739E-01  6.56663444E-01
  3.53742586E+00  1.15550441E+00 -1.12695760E-01  8.84579682E-01  6.87665041E-01
  3.49050690E+00  1.21006015E+00 -1.13810999E-01  8.01290210E-01  7.12944014E-01
  3.43995054E+00  1.26393335E+00 -1.12499129E-01  7.14626827E-01  7.37878294E-01
  3.38394132E+00  1.31508151E+00 -1.12824534E-01  6.26446298E-01  7.53098983E-01
  3.32168803E+00  1.36142023E+00 -1.13022621E-01  5.33888375E-01  7.67396393E-01
  3.25511166E+00  1.40317130E+00 -1.12671883E-01  4.41218875E-01  7.77096598E-01
  3.18434507E+00  1.44007256E+00 -1.12723724E-01  3.49496719E-01  7.79469108E-01
  3.10919889E+00  1.46941912E+00 -1.12603590E-01  2.57717524E-01  7.78700077E-01
  3.03055743E+00  1.49042993E+00 -1.12526677E-01  1.67003353E-01  7.74289275E-01
  2.94866776E+00  1.50292797E+00 -1.12492830E-01  7.71469645E-02  7.65606248E-01
  2.86510944E+00  1.50649596E+00 -1.12495876E-01 -1.09939257E-02  7.52548287E-01
  2.78150921E+00  1.50090582E+00 -1.12509246E-01 -9.67849049E-02  7.35440329E-01
  2.69716836E+00  1.48532171E+00 -1.12529173E-01 -1.81822218E-01  7.14307862E-01
  2.61313337E+00  1.45834757E+00 -1.12685497E-01 -2.65753712E-01  6.89878229E-01
  2.53134033E+00  1.42028611E+00 -1.12850550E-01 -3.47816002E-01  6.63667182E-01
  2.45174901E+00  1.37162905E+00 -1.13134073E-01 -4.29125949E-01  6.33637146E-01
  2.37501593E+00  1.31344622E+00 -1.13370961E-01 -5.09492559E-01  5.98303699E-01
  2.30300684E+00  1.24498806E+00 -1.13351268E-01 -5.86599461E-01  5.60984704E-01
  2.23526342E+00  1.16807569E+00 -1.12866941E-01 -6.61044526E-01  5.17026046E-01
  2.17402138E+00  1.08244950E+00 -1.12554361E-01 -7.31377535E-01  4.68112259E-01
  2.12023094E+00  9.90135958E-01 -1.12830520E-01 -7.93885815E-01  4.17610184E-01
  2.07289290E+00  8.92122655E-01 -1.12651833E-01 -8.50844328E-01  3.61351658E-01
  2.03443445E+00  7.88092904E-01 -1.13107098E-01 -9.00879062E-01  2.98623696E-01
  2.00295069E+00  6.80430414E-01 -1.13013802E-01 -9.40469028E-01  2.32910105E-01
  1.97939278E+00  5.69638171E-01 -1.12747785E-01 -9.70406786E-01  1.64389136E-01
  1.96428709E+00  4.56554994E-01 -1.12560167E-01 -9.90477112E-01  9.36899167E-02
  1.95750987E+00  3.42086371E-01 -1.12498197E-01 -9.99542461E-01  2.15975626E-02
  1.95898811E+00  2.26990529E-01 -1.12533024E-01 -9.96952936E-01 -5.11583262E-02
  1.96879934E+00  1.12030357E-01 -1.12582112E-01 -9.82671344E-01 -1.23794545E-01
  1.98711732E+00 -1.85337022E-03 -1.12502765E-01 -9.57341998E-01 -1.95235812E-01
  2.01551334E+00 -1.13134477E-01 -1.12709589E-01 -9.21823923E-01 -2.62611705E-01
  2.05194755E+00 -2.21551651E-01 -1.13082807E-01 -8.75557753E-01 -3.26519154E-01
  2.09626370E+00 -3.26528095E-01 -1.12689721E-01 -8.21817789E-01 -3.85285560E-01
  2.14955248E+00 -4.26489639E-01 -1.13398847E-01 -7.58438924E-01 -4.40825964E-01
  2.20994792E+00 -5.20690292E-01 -1.12906889E-01 -6.87478074E-01 -4.90789215E-01
  2.27831602E+00 -6.06683908E-01 -1.13140311E-01 -6.11316795E-01 -5.32358574E-01
  2.35313334E+00 -6.83999163E-01 -1.13397776E-01 -5.29871988E-01 -5.68225883E-01
  2.43372356E+00 -7.51061791E-01 -1.12743301E-01 -4.42313689E-01 -6.00158837E-01
  2.51822724E+00 -8.06860606E-01 -1.12989126E-01 -3.53383894E-01 -6.24543394E-01
  2.60526205E+00 -8.49419508E-01 -1.12758484E-01 -2.61609531E-01 -6.46763279E-01
  2.69433592E+00 -8.78149563E-01 -1.12553734E-01 -1.67345823E-01 -6.68731342E-01
  2.78239333E+00 -8.93688249E-01 -1.12506014E-01 -7.28336399E-02 -6.88568465E-01
  2.87080520E+00 -8.96655239E-01 -1.12486946E-01  2.41289481E-02 -7.07809873E-01
  2.96192492E+00 -8.86380189E-01 -1.12495494E-01  1.26987622E-01 -7.28147100E-01
  3.05288921E+00 -8.65587383E-01 -1.12518417E-01  2.34070170E-01 -7.44698440E-01
  3.14245776E+00 -8.32581332E-01 -1.12535659E-01  3.45395699E-01 -7.58302807E-01
  3.22855639E+00 -7.86879436E-01 -1.12534836E-01  4.58940867E-01 -7.68551023E-01
  3.30979921E+00 -7.31924477E-01 -1.12784010E-01  5.73295476E-01 -7.69844900E-01
  3.38577586E+00 -6.69862253E-01 -1.12741691E-01  6.87525717E-01 -7.62477106E-01
  3.45528530E+00 -6.01505923E-01 -1.12828451E-01  7.99216748E-01 -7.45541266E-01
  3.51836283E+00 -5.28209024E-01 -1.12904898E-01  9.06230379E-01 -7.19660543E-01
  3.57428811E+00 -4.50808007E-01 -1.13747756E-01  1.00651639E+00 -6.81157684E-01
  3.62474138E+00 -3.72217822E-01 -1.12888016E-01  1.09915311E+00 -6.37362196E-01
  3.66806269E+00 -2.91321214E-01 -1.13033960E-01  1.18438811E+00 -5.79497660E-01
  3.70473104E+00 -2.08819835E-01 -1.13653613E-01  1.25723343E+00 -5.16085975E-01
  3.73707326E+00 -1.27932411E-01 -1.12499790E-01  1.32194658E+00 -4.49822215E-01
  3.76112477E+00 -4.63557526E-02 -1.12808651E-01  1.37303441E+00 -3.72561228E-01
  3.78083158E+00  3.43427166E-02 -1.12787445E-01  1.41357526E+00 -2.95604475E-01
  3.79578110E+00  1.12422913E-01 -1.12625546E-01  1.44549061E+00 -2.18010652E-01
  3.80441040E+00  1.89427252E-01 -1.12596157E-01  1.46472141E+00 -1.38433704E-01
  3.81048089E+00  2.63443701E-01 -1.12498204E-01  1.47838912E+00 -6.24591274E-02
  3.81090295E+00  3.34560133E-01 -1.12498341E-01  1.47915900E+00  1.13195910E-02
  3.80907699E+00  4.03134937E-01 -1.12548475E-01  1.47457388E+00  8.13623538E-02
  3.80367485E+00  4.67949719E-01 -1.12563545E-01  1.46128046E+00  1.46811154E-01
  3.79631676E+00  5.29304521E-01 -1.12700870E-01  1.44357321E+00  2.07412466E-01
  3.78621892E+00  5.87166588E-01 -1.12791865E-01  1.41942560E+00  2.62626437E-01
  3.77599557E+00  6.40774266E-01 -1.12630672E-01  1.39484994E+00  3.13925092E-01
  3.76274239E+00  6.90664155E-01 -1.12818502E-01  1.36436970E+00  3.56681266E-01
  3.75036658E+00  7.36516570E-01 -1.12501492E-01  1.33543329E+00  3.97550555E-01
  3.72617026E+00  7.29182119E-01 -1.47711403E-01  1.33827506E+00  4.09793179E-01
  3.71198280E+00  7.72696013E-01 -1.48058837E-01  1.30494415E+00  4.49620907E-01
  3.69334117E+00  8.20699976E-01 -1.48558468E-01  1.26273550E+00  4.88766450E-01
  3.67404090E+00  8.70164970E-01 -1.47614540E-01  1.21791298E+00  5.30676286E-01
  3.64889728E+00  9.20542275E-01 -1.49196516E-01  1.16252935E+00  5.69789738E-01
  3.62087037E+00  9.73766307E-01 -1.49222627E-01  1.10173951E+00  6.08891127E-01
  3.58984038E+00  1.02783489E+00 -1.48490686E-01  1.03580549E+00  6.46996758E-01
  3.55265243E+00  1.08174491E+00 -1.49367496E-01  9.61407098E-01  6.80085460E-01
  3.51308623E+00  1.13624127E+00 -1.47616294E-01  8.83167230E-01  7.14191442E-01
  3.46722808E+00  1.18868353E+00 -1.48353837E-01  8.00197429E-01  7.38938275E-01
  3.41625275E+00  1.23920551E+00 -1.48266497E-01  7.11580156E-01  7.63800195E-01
  3.36119645E+00  1.28728815E+00 -1.48005493E-01  6.22057220E-01  7.83400440E-01
  3.30183173E+00  1.33196095E+00 -1.47666674E-01  5.31225032E-01  7.96509851E-01
  3.23675601E+00  1.36981555E+00 -1.47828825E-01  4.37039126E-01  8.07684997E-01
  3.16786715E+00  1.40261254E+00 -1.47677855E-01  3.43224940E-01  8.13332054E-01
  3.09636122E+00  1.42955149E+00 -1.47692721E-01  2.51326938E-01  8.12174787E-01
  3.02201872E+00  1.44871748E+00 -1.47627899E-01  1.60398088E-01  8.07479645E-01
  2.94468326E+00  1.45981109E+00 -1.47598124E-01  6.98424038E-02  7.98836675E-01
  2.86590680E+00  1.46231964E+00 -1.47601946E-01 -1.92136535E-02  7.86160473E-01
  2.78740896E+00  1.45603328E+00 -1.47626028E-01 -1.05701289E-01  7.69818771E-01
  2.70859102E+00  1.44055907E+00 -1.47652321E-01 -1.91132393E-01  7.49957624E-01
  2.62993080E+00  1.41512783E+00 -1.47661160E-01 -2.75741920E-01  7.27045020E-01
  2.55238463E+00  1.38009190E+00 -1.47619457E-01 -3.59344041E-01  7.00099058E-01
  2.47565081E+00  1.33602791E+00 -1.47623069E-01 -4.43318963E-01  6.66410079E-01
  2.40251543E+00  1.28080001E+00 -1.47708121E-01 -5.24262961E-01  6.32370341E-01
  2.33255358E+00  1.21627551E+00 -1.47910335E-01 -6.03857401E-01  5.90522883E-01
  2.26727603E+00  1.14264036E+00 -1.47853187E-01 -6.79058923E-01  5.47852308E-01
  2.20860001E+00  1.05991992E+00 -1.49324973E-01 -7.51648945E-01  4.96173908E-01
  2.15494959E+00  9.71254739E-01 -1.48978522E-01 -8.17695325E-01  4.40657670E-01
  2.10711673E+00  8.77208024E-01 -1.47639883E-01 -8.76651429E-01  3.81251713E-01
  2.06825964E+00  7.76766545E-01 -1.48006091E-01 -9.26929708E-01  3.15872650E-01
  2.03752603E+00  6.71678608E-01 -1.48135776E-01 -9.69093659E-01  2.45851759E-01
  2.01413761E+00  5.63544094E-01 -1.47837437E-01 -1.00038826E+00  1.73246702E-01
  1.99868181E+00  4.53159786E-01 -1.47671319E-01 -1.02017476E+00  9.87165763E-02
  1.99168322E+00  3.41268861E-01 -1.47602860E-01 -1.02915392E+00  2.26139850E-02
  1.99316197E+00  2.28699841E-01 -1.47638522E-01 -1.02667506E+00 -5.42662267E-02
  2.00316137E+00  1.16394220E-01 -1.47665310E-01 -1.01265096E+00 -1.30975058E-01
  2.02238992E+00  5.59079548E-03 -1.47655396E-01 -9.87232589E-01 -2.05626211E-01
  2.05015944E+00 -1.02813814E-01 -1.47951505E-01 -9.48509927E-01 -2.76896637E-01
  2.08662542E+00 -2.08166404E-01 -1.48303761E-01 -9.01755880E-01 -3.44163124E-01
  2.13149272E+00 -3.09576970E-01 -1.49113288E-01 -8.44832586E-01 -4.07977331E-01
  2.18304339E+00 -4.06688539E-01 -1.48272585E-01 -7.79811170E-01 -4.66231293E-01
  2.24299186E+00 -4.96667502E-01 -1.48195398E-01 -7.06648055E-01 -5.18924835E-01
  2.30989999E+00 -5.78617995E-01 -1.48478433E-01 -6.27420997E-01 -5.62551398E-01
  2.38247220E+00 -6.51933557E-01 -1.47833470E-01 -5.41944141E-01 -6.02817631E-01
  2.46023079E+00 -7.14570765E-01 -1.48104623E-01 -4.53856432E-01 -6.34736893E-01
  2.54160649E+00 -7.65322345E-01 -1.47625055E-01 -3.61362648E-01 -6.65101159E-01
  2.62307811E+00 -8.05206028E-01 -1.47639819E-01 -2.70171860E-01 -6.86741046E-01
  2.70581752E+00 -8.31776423E-01 -1.47634018E-01 -1.76422065E-01 -7.07843317E-01
  2.78749098E+00 -8.46143468E-01 -1.47619648E-01 -8.26964307E-02 -7.27630093E-01
  2.86943573E+00 -8.49838925E-01 -1.47594127E-01  1.30546587E-02 -7.46215980E-01
  2.95493403E+00 -8.42639916E-01 -1.47589523E-01  1.15651207E-01 -7.63958038E-01
  3.04078876E+00 -8.24045861E-01 -1.47627314E-01  2.22510525E-01 -7.79698387E-01
  3.12552855E+00 -7.93777908E-01 -1.47696494E-01  3.32957606E-01 -7.92740584E-01
  3.20863447E+00 -7.52408057E-01 -1.47651899E-01  4.47213174E-01 -8.00883809E-01
  3.28889195E+00 -7.03008436E-01 -1.47817435E-01  5.64822172E-01 -7.97971126E-01
  3.36298072E+00 -6.43983526E-01 -1.47945092E-01  6.79579035E-01 -7.91291410E-01
  3.43197785E+00 -5.79211745E-01 -1.48314738E-01  7.93564114E-01 -7.69604740E-01
  3.49479402E+00 -5.09229852E-01 -1.47651745E-01  9.01308263E-01 -7.44025231E-01
  3.55086945E+00 -4.34560068E-01 -1.48778578E-01  1.00556333E+00 -7.01355911E-01
  3.60144774E+00 -3.58383703E-01 -1.47731723E-01  1.10194164E+00 -6.53470592E-01
  3.64412541E+00 -2.79445322E-01 -1.48541106E-01  1.18565894E+00 -5.96507936E-01
  3.68169027E+00 -1.99002383E-01 -1.47972803E-01  1.26277424E+00 -5.28594619E-01
  3.71310288E+00 -1.19605716E-01 -1.47806960E-01  1.32627304E+00 -4.60596070E-01
  3.73726793E+00 -3.98520966E-02 -1.48289022E-01  1.37948373E+00 -3.82209435E-01
  3.75709714E+00  3.95768629E-02 -1.47884226E-01  1.42221249E+00 -3.02259835E-01
  3.77231640E+00  1.16019436E-01 -1.47695819E-01  1.45412420E+00 -2.23504457E-01
  3.78082048E+00  1.91718880E-01 -1.47704709E-01  1.47272636E+00 -1.41759797E-01
  3.78692329E+00  2.64478780E-01 -1.47602871E-01  1.48607405E+00 -6.39018937E-02
  3.78734900E+00  3.34308694E-01 -1.47603006E-01  1.48667100E+00  1.17360766E-02
  3.78555178E+00  4.01803664E-01 -1.47653300E-01  1.48207867E+00  8.37683304E-02
  3.77999855E+00  4.65501274E-01 -1.47673784E-01  1.46852827E+00  1.50933441E-01
  3.77273604E+00  5.25768218E-01 -1.47790593E-01  1.45118911E+00  2.13394464E-01
  3.76234223E+00  5.82736521E-01 -1.47922585E-01  1.42671689E+00  2.70051134E-01
  3.75240050E+00  6.35324388E-01 -1.47609071E-01  1.40279057E+00  3.23329964E-01
  3.73896589E+00  6.84113971E-01 -1.47806413E-01  1.36987911E+00  3.67299978E-01
  3.72617026E+00  7.29182119E-01 -1.47711403E-01  1.33827506E+00  4.09793179E-01
  3.69881200E+00  7.20773937E-01 -1.87868274E-01  1.34173656E+00  4.23018660E-01
  3.68533672E+00  7.63214100E-01 -1.87730439E-01  1.30987199E+00  4.65303240E-01
  3.66640636E+00  8.09855975E-01 -1.88236788E-01  1.26600127E+00  5.05103913E-01
  3.64591351E+00  8.57605928E-01 -1.88356069E-01  1.21732923E+00  5.48595414E-01
  3.62244511E+00  9.07082021E-01 -1.88155980E-01  1.16396355E+00  5.90217020E-01
  3.59437228E+00  9.58882797E-01 -1.87957071E-01  1.10280933E+00  6.29279429E-01
  3.56290363E+00  1.01064979E+00 -1.87694209E-01  1.03371426E+00  6.72305250E-01
  3.52690268E+00  1.06297453E+00 -1.87776233E-01  9.61698832E-01  7.04281969E-01
  3.48548800E+00  1.11352769E+00 -1.88537773E-01  8.79793523E-01  7.39292644E-01
  3.44110967E+00  1.16386544E+00 -1.88127372E-01  7.97046049E-01  7.68418685E-01
  3.39115145E+00  1.21147290E+00 -1.88400911E-01  7.08248728E-01  7.92410564E-01
  3.33653117E+00  1.25580124E+00 -1.87907096E-01  6.15404589E-01  8.15459214E-01
  3.27865109E+00  1.29652303E+00 -1.88051180E-01  5.23725564E-01  8.29635983E-01
  3.21729011E+00  1.33262858E+00 -1.87778362E-01  4.31333676E-01  8.39497055E-01
  3.15153981E+00  1.36243042E+00 -1.87704715E-01  3.37159121E-01  8.46492140E-01
  3.08301252E+00  1.38465821E+00 -1.87728722E-01  2.43577987E-01  8.49204543E-01
  3.01291617E+00  1.40105874E+00 -1.87697188E-01  1.52130107E-01  8.45405513E-01
  2.94068596E+00  1.41050104E+00 -1.87680286E-01  6.14384867E-02  8.36830210E-01
  2.86744618E+00  1.41190222E+00 -1.87685117E-01 -2.76858057E-02  8.24656215E-01
  2.79471969E+00  1.40511298E+00 -1.87723006E-01 -1.14102118E-01  8.09273381E-01
  2.72158873E+00  1.38998505E+00 -1.87690746E-01 -1.99559259E-01  7.90532173E-01
  2.64788521E+00  1.36748505E+00 -1.87918008E-01 -2.85522991E-01  7.65015732E-01
  2.57486533E+00  1.33584964E+00 -1.88078280E-01 -3.70639028E-01  7.36093206E-01
  2.50313666E+00  1.29413141E+00 -1.88293643E-01 -4.54703719E-01  7.04880134E-01
  2.43327707E+00  1.24338475E+00 -1.88261655E-01 -5.37521482E-01  6.68218955E-01
  2.36611209E+00  1.18289668E+00 -1.88877390E-01 -6.19735473E-01  6.25320444E-01
  2.30270173E+00  1.11366640E+00 -1.88791514E-01 -6.98289795E-01  5.78528624E-01
  2.24322502E+00  1.03669720E+00 -1.87832388E-01 -7.73177564E-01  5.24422114E-01
  2.19142327E+00  9.51006758E-01 -1.88510516E-01 -8.41189672E-01  4.65143904E-01
  2.14534377E+00  8.59944929E-01 -1.88426843E-01 -9.01948514E-01  4.02621536E-01
  2.10595837E+00  7.63688677E-01 -1.87895248E-01 -9.56090286E-01  3.34626133E-01
  2.07523663E+00  6.61979284E-01 -1.88111469E-01 -9.98260875E-01  2.60363750E-01
  2.05215589E+00  5.56757212E-01 -1.87981275E-01 -1.03051004E+00  1.83255407E-01
  2.03717652E+00  4.49273701E-01 -1.87763571E-01 -1.05215746E+00  1.04150095E-01
  2.03037755E+00  3.40309378E-01 -1.87684264E-01 -1.06208288E+00  2.36633763E-02
  2.03175218E+00  2.30646382E-01 -1.87722189E-01 -1.05952042E+00 -5.76540662E-02
  2.04129098E+00  1.21422262E-01 -1.87715137E-01 -1.04433418E+00 -1.38882344E-01
  2.06047991E+00  1.39272845E-02 -1.87805223E-01 -1.01590572E+00 -2.17435273E-01
  2.08868998E+00 -9.10328152E-02 -1.88201019E-01 -9.77757200E-01 -2.92324789E-01
  2.12483637E+00 -1.93113317E-01 -1.88773275E-01 -9.27909082E-01 -3.64158031E-01
  2.16783326E+00 -2.91784949E-01 -1.87889445E-01 -8.69174642E-01 -4.31183758E-01
  2.21918973E+00 -3.84585904E-01 -1.87769346E-01 -7.99683744E-01 -4.95071341E-01
  2.27902467E+00 -4.69501341E-01 -1.88642910E-01 -7.24290462E-01 -5.48199003E-01
  2.34421222E+00 -5.47284204E-01 -1.88587757E-01 -6.42265008E-01 -5.96663915E-01
  2.41446631E+00 -6.15885490E-01 -1.87903297E-01 -5.54427139E-01 -6.39048515E-01
  2.48876921E+00 -6.73789784E-01 -1.88063632E-01 -4.64059970E-01 -6.73752526E-01
  2.56571472E+00 -7.20462554E-01 -1.87968687E-01 -3.70689010E-01 -7.03767570E-01
  2.64288362E+00 -7.54492804E-01 -1.87749680E-01 -2.76838228E-01 -7.31466842E-01
  2.71909265E+00 -7.78806976E-01 -1.87779845E-01 -1.84293352E-01 -7.52772745E-01
  2.79375707E+00 -7.93121335E-01 -1.87713522E-01 -9.25474479E-02 -7.71152944E-01
  2.86887565E+00 -7.97792973E-01 -1.87678085E-01  1.41719205E-03 -7.88447594E-01
  2.94784828E+00 -7.92482154E-01 -1.87672767E-01  1.02640591E-01 -8.05039709E-01
  3.02779771E+00 -7.76487633E-01 -1.87707589E-01  2.08397179E-01 -8.19855179E-01
  3.10806616E+00 -7.50474057E-01 -1.87780055E-01  3.18880233E-01 -8.30011713E-01
  3.18856684E+00 -7.14948563E-01 -1.87937824E-01  4.35317104E-01 -8.32344111E-01
  3.26556535E+00 -6.68970423E-01 -1.88125068E-01  5.52671737E-01 -8.30184481E-01
  3.33834047E+00 -6.14714447E-01 -1.88144701E-01  6.69694292E-01 -8.19268565E-01
  3.40633591E+00 -5.53625875E-01 -1.88678013E-01  7.85908280E-01 -7.96818765E-01
  3.46844189E+00 -4.86955387E-01 -1.88663858E-01  8.97291365E-01 -7.66753255E-01
  3.52561733E+00 -4.16460664E-01 -1.87702713E-01  1.00494453E+00 -7.23409560E-01
  3.57414251E+00 -3.41785616E-01 -1.88570012E-01  1.09927126E+00 -6.72382212E-01
  3.61815675E+00 -2.66170585E-01 -1.87863266E-01  1.18756439E+00 -6.14781442E-01
  3.65443499E+00 -1.87224356E-01 -1.88813849E-01  1.26459020E+00 -5.43626673E-01
  3.68602942E+00 -1.09984776E-01 -1.88102457E-01  1.33155159E+00 -4.72047257E-01
  3.71065150E+00 -3.24040012E-02 -1.88312015E-01  1.38429756E+00 -3.92944514E-01
  3.73021373E+00  4.56516614E-02 -1.88068841E-01  1.42758027E+00 -3.09868223E-01
  3.74564793E+00  1.20208367E-01 -1.87744090E-01  1.46302233E+00 -2.29451037E-01
  3.75394389E+00  1.94350590E-01 -1.87741405E-01  1.48187792E+00 -1.45290040E-01
  3.76002652E+00  2.65683691E-01 -1.87684283E-01  1.49484283E+00 -6.54071438E-02
  3.76045576E+00  3.34026242E-01 -1.87684414E-01  1.49524939E+00  1.21887462E-02
  3.75871167E+00  4.00231950E-01 -1.87729992E-01  1.49068260E+00  8.63132335E-02
