%    m	   m	 n/a	 n/a	  eV	  eV
%  XTIC	 RMDE	 RHOE	 PSIE	  TIC	 DTIC
  3.631E+00	 3.631E+00	 7.437E-01	 5.967E-01	 1.726E+00	 1.071E-02
  3.631E+00	 3.631E+00	 7.438E-01	 5.968E-01	 1.678E+00	 1.153E-02
  3.631E+00	 3.631E+00	 7.439E-01	 5.969E-01	 1.762E+00	 1.002E-02
  3.632E+00	 3.632E+00	 7.441E-01	 5.973E-01	 1.724E+00	 1.135E-02
  3.632E+00	 3.632E+00	 7.443E-01	 5.976E-01	 1.646E+00	 1.048E-02
  3.632E+00	 3.632E+00	 7.444E-01	 5.977E-01	 1.806E+00	 1.181E-02
  3.632E+00	 3.632E+00	 7.444E-01	 5.977E-01	 1.770E+00	 1.081E-02
  3.632E+00	 3.632E+00	 7.445E-01	 5.978E-01	 1.768E+00	 1.122E-02
  3.632E+00	 3.632E+00	 7.446E-01	 5.979E-01	 1.738E+00	 1.014E-02
  3.632E+00	 3.632E+00	 7.447E-01	 5.981E-01	 1.741E+00	 1.031E-02
  3.632E+00	 3.632E+00	 7.450E-01	 5.986E-01	 1.738E+00	 9.864E-03
  3.632E+00	 3.632E+00	 7.451E-01	 5.987E-01	 1.750E+00	 1.305E-02
  3.632E+00	 3.632E+00	 7.451E-01	 5.988E-01	 1.749E+00	 1.085E-02
  3.632E+00	 3.632E+00	 7.452E-01	 5.989E-01	 1.723E+00	 1.179E-02
  3.632E+00	 3.632E+00	 7.452E-01	 5.989E-01	 1.797E+00	 1.163E-02
  3.633E+00	 3.633E+00	 7.455E-01	 5.993E-01	 1.765E+00	 1.201E-02
  3.633E+00	 3.633E+00	 7.455E-01	 5.993E-01	 1.724E+00	 9.578E-03
  3.633E+00	 3.633E+00	 7.456E-01	 5.995E-01	 1.726E+00	 1.146E-02
  3.633E+00	 3.633E+00	 7.457E-01	 5.996E-01	 1.731E+00	 9.863E-03
  3.633E+00	 3.633E+00	 7.457E-01	 5.997E-01	 1.718E+00	 9.657E-03
  3.633E+00	 3.633E+00	 7.458E-01	 5.997E-01	 1.753E+00	 1.079E-02
  3.633E+00	 3.633E+00	 7.458E-01	 5.998E-01	 1.684E+00	 9.305E-03
  3.633E+00	 3.633E+00	 7.459E-01	 5.999E-01	 1.787E+00	 1.047E-02
  3.633E+00	 3.633E+00	 7.460E-01	 6.000E-01	 1.725E+00	 1.067E-02
  3.633E+00	 3.633E+00	 7.462E-01	 6.004E-01	 1.841E+00	 1.151E-02
  3.633E+00	 3.633E+00	 7.464E-01	 6.007E-01	 1.735E+00	 1.173E-02
  3.633E+00	 3.634E+00	 7.466E-01	 6.009E-01	 1.713E+00	 1.148E-02
  3.634E+00	 3.634E+00	 7.468E-01	 6.013E-01	 1.741E+00	 1.061E-02
  3.634E+00	 3.634E+00	 7.468E-01	 6.013E-01	 1.705E+00	 9.709E-03
  3.634E+00	 3.634E+00	 7.469E-01	 6.014E-01	 1.813E+00	 1.085E-02
  3.634E+00	 3.634E+00	 7.474E-01	 6.021E-01	 1.676E+00	 8.762E-03
  3.634E+00	 3.634E+00	 7.475E-01	 6.024E-01	 1.703E+00	 1.166E-02
  3.634E+00	 3.635E+00	 7.478E-01	 6.028E-01	 1.699E+00	 9.465E-03
  3.635E+00	 3.635E+00	 7.479E-01	 6.030E-01	 1.686E+00	 1.208E-02
  3.635E+00	 3.635E+00	 7.480E-01	 6.031E-01	 1.850E+00	 1.027E-02
  3.635E+00	 3.635E+00	 7.485E-01	 6.038E-01	 1.828E+00	 1.011E-02
  3.635E+00	 3.635E+00	 7.488E-01	 6.043E-01	 1.742E+00	 1.061E-02
  3.636E+00	 3.636E+00	 7.492E-01	 6.048E-01	 1.717E+00	 9.401E-03
  3.636E+00	 3.636E+00	 7.492E-01	 6.049E-01	 1.699E+00	 1.258E-02
  3.636E+00	 3.636E+00	 7.492E-01	 6.049E-01	 1.656E+00	 8.449E-03
  3.636E+00	 3.636E+00	 7.493E-01	 6.051E-01	 1.682E+00	 9.386E-03
  3.636E+00	 3.636E+00	 7.495E-01	 6.054E-01	 1.799E+00	 1.043E-02
  3.636E+00	 3.636E+00	 7.496E-01	 6.055E-01	 1.726E+00	 9.324E-03
  3.636E+00	 3.636E+00	 7.500E-01	 6.060E-01	 1.733E+00	 9.724E-03
  3.636E+00	 3.636E+00	 7.500E-01	 6.061E-01	 1.716E+00	 8.979E-03
  3.637E+00	 3.637E+00	 7.506E-01	 6.070E-01	 1.713E+00	 9.381E-03
  3.637E+00	 3.637E+00	 7.506E-01	 6.070E-01	 1.790E+00	 9.700E-03
  3.637E+00	 3.637E+00	 7.507E-01	 6.072E-01	 1.718E+00	 9.991E-03
  3.637E+00	 3.637E+00	 7.508E-01	 6.073E-01	 1.771E+00	 1.240E-02
  3.637E+00	 3.637E+00	 7.509E-01	 6.074E-01	 1.702E+00	 8.987E-03
  3.637E+00	 3.637E+00	 7.509E-01	 6.075E-01	 1.705E+00	 9.234E-03
  3.637E+00	 3.637E+00	 7.510E-01	 6.076E-01	 1.745E+00	 1.038E-02
  3.637E+00	 3.637E+00	 7.515E-01	 6.084E-01	 1.725E+00	 1.067E-02
  3.638E+00	 3.638E+00	 7.517E-01	 6.086E-01	 1.705E+00	 9.350E-03
  3.638E+00	 3.638E+00	 7.517E-01	 6.086E-01	 1.698E+00	 9.202E-03
  3.638E+00	 3.638E+00	 7.518E-01	 6.088E-01	 1.688E+00	 9.112E-03
  3.638E+00	 3.638E+00	 7.520E-01	 6.091E-01	 1.691E+00	 9.055E-03
  3.638E+00	 3.638E+00	 7.520E-01	 6.092E-01	 1.711E+00	 9.526E-03
  3.638E+00	 3.638E+00	 7.521E-01	 6.092E-01	 1.686E+00	 8.513E-03
  3.638E+00	 3.638E+00	 7.525E-01	 6.099E-01	 1.742E+00	 9.106E-03
  3.638E+00	 3.638E+00	 7.528E-01	 6.103E-01	 1.770E+00	 1.196E-02
  3.638E+00	 3.638E+00	 7.528E-01	 6.103E-01	 1.677E+00	 9.128E-03
  3.638E+00	 3.639E+00	 7.529E-01	 6.104E-01	 1.706E+00	 9.425E-03
  3.639E+00	 3.639E+00	 7.530E-01	 6.106E-01	 1.686E+00	 9.265E-03
  3.639E+00	 3.639E+00	 7.531E-01	 6.108E-01	 1.701E+00	 9.645E-03
  3.639E+00	 3.639E+00	 7.536E-01	 6.114E-01	 1.682E+00	 9.344E-03
  3.639E+00	 3.639E+00	 7.537E-01	 6.116E-01	 1.691E+00	 1.071E-02
  3.639E+00	 3.639E+00	 7.539E-01	 6.120E-01	 1.742E+00	 1.118E-02
  3.639E+00	 3.639E+00	 7.540E-01	 6.121E-01	 1.780E+00	 1.033E-02
  3.639E+00	 3.639E+00	 7.541E-01	 6.123E-01	 1.681E+00	 8.942E-03
  3.640E+00	 3.640E+00	 7.544E-01	 6.127E-01	 1.694E+00	 9.889E-03
  3.640E+00	 3.640E+00	 7.545E-01	 6.129E-01	 1.710E+00	 8.914E-03
  3.640E+00	 3.640E+00	 7.546E-01	 6.130E-01	 1.704E+00	 9.672E-03
  3.640E+00	 3.640E+00	 7.547E-01	 6.132E-01	 1.814E+00	 1.083E-02
  3.640E+00	 3.640E+00	 7.547E-01	 6.132E-01	 1.681E+00	 9.378E-03
  3.640E+00	 3.640E+00	 7.548E-01	 6.133E-01	 1.658E+00	 8.994E-03
  3.640E+00	 3.640E+00	 7.550E-01	 6.136E-01	 1.728E+00	 1.024E-02
  3.640E+00	 3.640E+00	 7.550E-01	 6.137E-01	 1.708E+00	 1.005E-02
  3.640E+00	 3.640E+00	 7.551E-01	 6.138E-01	 1.736E+00	 1.132E-02
  3.640E+00	 3.640E+00	 7.551E-01	 6.138E-01	 1.710E+00	 1.082E-02
  3.640E+00	 3.640E+00	 7.551E-01	 6.138E-01	 1.685E+00	 9.330E-03
  3.640E+00	 3.640E+00	 7.553E-01	 6.141E-01	 1.684E+00	 9.280E-03
  3.640E+00	 3.640E+00	 7.554E-01	 6.142E-01	 1.728E+00	 1.136E-02
  3.641E+00	 3.641E+00	 7.559E-01	 6.150E-01	 1.664E+00	 1.060E-02
  3.641E+00	 3.641E+00	 7.559E-01	 6.150E-01	 1.725E+00	 1.105E-02
  3.641E+00	 3.641E+00	 7.560E-01	 6.152E-01	 1.673E+00	 9.592E-03
  3.641E+00	 3.641E+00	 7.562E-01	 6.155E-01	 1.685E+00	 8.997E-03
  3.641E+00	 3.641E+00	 7.565E-01	 6.159E-01	 1.700E+00	 9.500E-03
  3.641E+00	 3.641E+00	 7.565E-01	 6.160E-01	 1.654E+00	 8.745E-03
  3.641E+00	 3.642E+00	 7.567E-01	 6.162E-01	 1.683E+00	 9.198E-03
  3.642E+00	 3.642E+00	 7.570E-01	 6.166E-01	 1.706E+00	 9.494E-03
  3.642E+00	 3.642E+00	 7.572E-01	 6.169E-01	 1.691E+00	 1.028E-02
  3.642E+00	 3.642E+00	 7.574E-01	 6.173E-01	 1.677E+00	 9.999E-03
  3.642E+00	 3.642E+00	 7.577E-01	 6.176E-01	 1.698E+00	 1.061E-02
  3.642E+00	 3.642E+00	 7.578E-01	 6.179E-01	 1.665E+00	 9.601E-03
  3.643E+00	 3.643E+00	 7.581E-01	 6.183E-01	 1.679E+00	 9.168E-03
  3.643E+00	 3.643E+00	 7.582E-01	 6.185E-01	 1.657E+00	 8.827E-03
  3.643E+00	 3.643E+00	 7.585E-01	 6.190E-01	 1.688E+00	 9.347E-03
  3.643E+00	 3.643E+00	 7.586E-01	 6.191E-01	 1.648E+00	 9.226E-03
  3.643E+00	 3.643E+00	 7.586E-01	 6.191E-01	 1.650E+00	 8.983E-03
  3.643E+00	 3.643E+00	 7.588E-01	 6.194E-01	 1.659E+00	 1.078E-02
  3.643E+00	 3.643E+00	 7.588E-01	 6.194E-01	 1.664E+00	 9.197E-03
  3.644E+00	 3.644E+00	 7.596E-01	 6.206E-01	 1.635E+00	 8.154E-03
  3.644E+00	 3.644E+00	 7.599E-01	 6.210E-01	 1.697E+00	 1.084E-02
  3.644E+00	 3.644E+00	 7.600E-01	 6.212E-01	 1.677E+00	 9.413E-03
  3.644E+00	 3.644E+00	 7.602E-01	 6.216E-01	 1.632E+00	 9.056E-03
  3.645E+00	 3.645E+00	 7.606E-01	 6.221E-01	 1.711E+00	 1.526E-02
  3.645E+00	 3.645E+00	 7.606E-01	 6.221E-01	 1.755E+00	 9.090E-03
  3.645E+00	 3.645E+00	 7.608E-01	 6.224E-01	 1.660E+00	 1.137E-02
  3.645E+00	 3.645E+00	 7.610E-01	 6.227E-01	 1.697E+00	 1.135E-02
  3.645E+00	 3.645E+00	 7.612E-01	 6.230E-01	 1.715E+00	 9.569E-03
  3.645E+00	 3.645E+00	 7.613E-01	 6.231E-01	 1.737E+00	 9.277E-03
  3.646E+00	 3.646E+00	 7.621E-01	 6.244E-01	 1.686E+00	 1.510E-02
  3.646E+00	 3.646E+00	 7.626E-01	 6.251E-01	 1.626E+00	 1.177E-02
  3.646E+00	 3.646E+00	 7.628E-01	 6.254E-01	 1.701E+00	 9.507E-03
  3.646E+00	 3.646E+00	 7.629E-01	 6.257E-01	 1.677E+00	 9.396E-03
  3.647E+00	 3.647E+00	 7.638E-01	 6.270E-01	 1.630E+00	 9.502E-03
  3.648E+00	 3.648E+00	 7.645E-01	 6.280E-01	 1.663E+00	 9.066E-03
  3.649E+00	 3.649E+00	 7.661E-01	 6.304E-01	 1.643E+00	 8.589E-03
  3.699E+00	 3.699E+00	 8.298E-01	 7.294E-01	 1.484E+00	 1.143E-02
  3.700E+00	 3.700E+00	 8.306E-01	 7.306E-01	 1.445E+00	 1.112E-02
  3.700E+00	 3.700E+00	 8.311E-01	 7.314E-01	 1.466E+00	 1.064E-02
  3.700E+00	 3.700E+00	 8.312E-01	 7.316E-01	 1.493E+00	 1.150E-02
  3.700E+00	 3.700E+00	 8.313E-01	 7.317E-01	 1.522E+00	 1.202E-02
  3.700E+00	 3.701E+00	 8.313E-01	 7.317E-01	 1.533E+00	 1.085E-02
  3.701E+00	 3.701E+00	 8.316E-01	 7.322E-01	 1.482E+00	 1.059E-02
  3.701E+00	 3.701E+00	 8.317E-01	 7.324E-01	 1.429E+00	 1.023E-02
  3.701E+00	 3.701E+00	 8.318E-01	 7.325E-01	 1.505E+00	 1.120E-02
  3.701E+00	 3.701E+00	 8.320E-01	 7.328E-01	 1.472E+00	 1.157E-02
  3.701E+00	 3.701E+00	 8.321E-01	 7.329E-01	 1.523E+00	 1.100E-02
  3.701E+00	 3.701E+00	 8.321E-01	 7.329E-01	 1.454E+00	 1.068E-02
  3.701E+00	 3.701E+00	 8.321E-01	 7.329E-01	 1.460E+00	 1.007E-02
  3.701E+00	 3.701E+00	 8.324E-01	 7.335E-01	 1.465E+00	 1.061E-02
  3.702E+00	 3.702E+00	 8.326E-01	 7.338E-01	 1.509E+00	 1.302E-02
  3.702E+00	 3.702E+00	 8.329E-01	 7.342E-01	 1.502E+00	 1.109E-02
  3.702E+00	 3.702E+00	 8.333E-01	 7.348E-01	 1.437E+00	 1.125E-02
  3.702E+00	 3.702E+00	 8.335E-01	 7.352E-01	 1.483E+00	 1.336E-02
  3.702E+00	 3.702E+00	 8.336E-01	 7.354E-01	 1.448E+00	 1.026E-02
  3.702E+00	 3.702E+00	 8.336E-01	 7.354E-01	 1.471E+00	 1.042E-02
  3.703E+00	 3.703E+00	 8.347E-01	 7.371E-01	 1.499E+00	 1.057E-02
  3.703E+00	 3.703E+00	 8.350E-01	 7.375E-01	 1.493E+00	 1.041E-02
  3.703E+00	 3.703E+00	 8.350E-01	 7.375E-01	 1.443E+00	 1.034E-02
  3.703E+00	 3.703E+00	 8.351E-01	 7.376E-01	 1.408E+00	 1.098E-02
  3.703E+00	 3.703E+00	 8.351E-01	 7.377E-01	 1.501E+00	 1.012E-02
  3.704E+00	 3.704E+00	 8.354E-01	 7.381E-01	 1.446E+00	 1.103E-02
  3.704E+00	 3.704E+00	 8.356E-01	 7.385E-01	 1.384E+00	 1.036E-02
  3.704E+00	 3.704E+00	 8.356E-01	 7.385E-01	 1.509E+00	 1.120E-02
  3.704E+00	 3.704E+00	 8.356E-01	 7.386E-01	 1.510E+00	 1.050E-02
  3.704E+00	 3.704E+00	 8.357E-01	 7.387E-01	 1.519E+00	 1.123E-02
  3.704E+00	 3.704E+00	 8.358E-01	 7.387E-01	 1.458E+00	 9.708E-03
  3.704E+00	 3.704E+00	 8.359E-01	 7.389E-01	 1.480E+00	 1.033E-02
  3.704E+00	 3.704E+00	 8.363E-01	 7.396E-01	 1.475E+00	 1.030E-02
  3.704E+00	 3.704E+00	 8.364E-01	 7.397E-01	 1.464E+00	 1.201E-02
  3.704E+00	 3.704E+00	 8.364E-01	 7.397E-01	 1.488E+00	 1.048E-02
  3.705E+00	 3.705E+00	 8.365E-01	 7.399E-01	 1.465E+00	 1.013E-02
  3.705E+00	 3.705E+00	 8.365E-01	 7.399E-01	 1.457E+00	 1.095E-02
  3.705E+00	 3.705E+00	 8.367E-01	 7.403E-01	 1.451E+00	 1.047E-02
  3.705E+00	 3.705E+00	 8.367E-01	 7.403E-01	 1.465E+00	 9.884E-03
  3.705E+00	 3.705E+00	 8.368E-01	 7.404E-01	 1.450E+00	 1.119E-02
  3.705E+00	 3.705E+00	 8.369E-01	 7.406E-01	 1.466E+00	 9.686E-03
  3.705E+00	 3.705E+00	 8.370E-01	 7.407E-01	 1.471E+00	 1.042E-02
  3.705E+00	 3.705E+00	 8.370E-01	 7.407E-01	 1.477E+00	 1.033E-02
  3.705E+00	 3.705E+00	 8.371E-01	 7.408E-01	 1.405E+00	 8.646E-03
  3.705E+00	 3.705E+00	 8.372E-01	 7.410E-01	 1.521E+00	 1.042E-02
  3.705E+00	 3.705E+00	 8.373E-01	 7.411E-01	 1.463E+00	 1.066E-02
  3.705E+00	 3.705E+00	 8.374E-01	 7.414E-01	 1.545E+00	 1.131E-02
  3.706E+00	 3.706E+00	 8.377E-01	 7.418E-01	 1.463E+00	 1.056E-02
  3.706E+00	 3.706E+00	 8.378E-01	 7.420E-01	 1.440E+00	 1.228E-02
  3.706E+00	 3.706E+00	 8.381E-01	 7.424E-01	 1.413E+00	 9.474E-03
  3.706E+00	 3.706E+00	 8.381E-01	 7.425E-01	 1.434E+00	 9.600E-03
  3.706E+00	 3.706E+00	 8.381E-01	 7.425E-01	 1.506E+00	 1.072E-02
  3.706E+00	 3.706E+00	 8.386E-01	 7.433E-01	 1.401E+00	 8.546E-03
  3.706E+00	 3.706E+00	 8.388E-01	 7.436E-01	 1.433E+00	 1.144E-02
  3.707E+00	 3.707E+00	 8.391E-01	 7.441E-01	 1.429E+00	 8.743E-03
  3.707E+00	 3.707E+00	 8.392E-01	 7.442E-01	 1.419E+00	 1.165E-02
  3.707E+00	 3.707E+00	 8.393E-01	 7.444E-01	 1.569E+00	 1.047E-02
  3.707E+00	 3.707E+00	 8.398E-01	 7.452E-01	 1.508E+00	 1.090E-02
  3.707E+00	 3.707E+00	 8.401E-01	 7.457E-01	 1.472E+00	 9.452E-03
  3.708E+00	 3.708E+00	 8.404E-01	 7.461E-01	 1.467E+00	 9.976E-03
  3.708E+00	 3.708E+00	 8.405E-01	 7.462E-01	 1.404E+00	 1.143E-02
  3.708E+00	 3.708E+00	 8.405E-01	 7.463E-01	 1.365E+00	 8.781E-03
  3.708E+00	 3.708E+00	 8.407E-01	 7.465E-01	 1.413E+00	 8.898E-03
  3.708E+00	 3.708E+00	 8.408E-01	 7.468E-01	 1.452E+00	 9.616E-03
  3.708E+00	 3.708E+00	 8.409E-01	 7.468E-01	 1.536E+00	 1.068E-02
  3.708E+00	 3.708E+00	 8.412E-01	 7.474E-01	 1.441E+00	 9.036E-03
  3.708E+00	 3.708E+00	 8.413E-01	 7.476E-01	 1.451E+00	 9.448E-03
  3.709E+00	 3.709E+00	 8.418E-01	 7.484E-01	 1.440E+00	 8.933E-03
  3.709E+00	 3.709E+00	 8.419E-01	 7.485E-01	 1.521E+00	 1.048E-02
  3.709E+00	 3.709E+00	 8.420E-01	 7.486E-01	 1.449E+00	 9.964E-03
  3.709E+00	 3.709E+00	 8.421E-01	 7.487E-01	 1.476E+00	 1.173E-02
  3.709E+00	 3.709E+00	 8.422E-01	 7.489E-01	 1.427E+00	 9.381E-03
  3.709E+00	 3.709E+00	 8.422E-01	 7.489E-01	 1.431E+00	 9.216E-03
  3.709E+00	 3.709E+00	 8.423E-01	 7.491E-01	 1.458E+00	 9.517E-03
  3.710E+00	 3.710E+00	 8.428E-01	 7.500E-01	 1.415E+00	 1.001E-02
  3.710E+00	 3.710E+00	 8.429E-01	 7.500E-01	 1.434E+00	 9.656E-03
  3.710E+00	 3.710E+00	 8.430E-01	 7.501E-01	 1.412E+00	 9.264E-03
  3.710E+00	 3.710E+00	 8.431E-01	 7.504E-01	 1.424E+00	 8.870E-03
  3.710E+00	 3.710E+00	 8.433E-01	 7.507E-01	 1.415E+00	 9.587E-03
  3.710E+00	 3.710E+00	 8.433E-01	 7.507E-01	 1.417E+00	 8.827E-03
  3.710E+00	 3.710E+00	 8.433E-01	 7.507E-01	 1.435E+00	 8.992E-03
  3.710E+00	 3.710E+00	 8.438E-01	 7.515E-01	 1.465E+00	 9.435E-03
  3.711E+00	 3.711E+00	 8.441E-01	 7.519E-01	 1.497E+00	 1.103E-02
  3.711E+00	 3.711E+00	 8.441E-01	 7.519E-01	 1.416E+00	 8.379E-03
  3.711E+00	 3.711E+00	 8.442E-01	 7.521E-01	 1.429E+00	 8.763E-03
  3.711E+00	 3.711E+00	 8.442E-01	 7.522E-01	 1.403E+00	 8.900E-03
  3.711E+00	 3.711E+00	 8.444E-01	 7.524E-01	 1.429E+00	 8.870E-03
  3.711E+00	 3.711E+00	 8.449E-01	 7.532E-01	 1.419E+00	 8.620E-03
  3.711E+00	 3.711E+00	 8.450E-01	 7.533E-01	 1.427E+00	 1.085E-02
  3.711E+00	 3.711E+00	 8.451E-01	 7.536E-01	 1.479E+00	 1.105E-02
  3.712E+00	 3.712E+00	 8.453E-01	 7.539E-01	 1.492E+00	 9.840E-03
  3.712E+00	 3.712E+00	 8.454E-01	 7.540E-01	 1.406E+00	 8.964E-03
  3.712E+00	 3.712E+00	 8.457E-01	 7.544E-01	 1.421E+00	 8.991E-03
  3.712E+00	 3.712E+00	 8.458E-01	 7.547E-01	 1.434E+00	 9.812E-03
  3.712E+00	 3.712E+00	 8.459E-01	 7.548E-01	 1.420E+00	 9.337E-03
  3.712E+00	 3.712E+00	 8.460E-01	 7.550E-01	 1.414E+00	 9.048E-03
  3.712E+00	 3.712E+00	 8.460E-01	 7.550E-01	 1.467E+00	 9.724E-03
  3.712E+00	 3.712E+00	 8.461E-01	 7.551E-01	 1.381E+00	 8.719E-03
  3.712E+00	 3.712E+00	 8.463E-01	 7.554E-01	 1.427E+00	 9.223E-03
  3.712E+00	 3.712E+00	 8.463E-01	 7.554E-01	 1.422E+00	 9.853E-03
  3.712E+00	 3.712E+00	 8.463E-01	 7.554E-01	 1.441E+00	 1.073E-02
  3.712E+00	 3.712E+00	 8.463E-01	 7.555E-01	 1.439E+00	 1.057E-02
  3.712E+00	 3.712E+00	 8.464E-01	 7.556E-01	 1.386E+00	 9.069E-03
  3.713E+00	 3.713E+00	 8.466E-01	 7.559E-01	 1.453E+00	 1.094E-02
  3.713E+00	 3.713E+00	 8.466E-01	 7.560E-01	 1.395E+00	 8.801E-03
  3.713E+00	 3.713E+00	 8.471E-01	 7.568E-01	 1.444E+00	 1.066E-02
  3.713E+00	 3.713E+00	 8.472E-01	 7.569E-01	 1.392E+00	 1.076E-02
  3.713E+00	 3.713E+00	 8.473E-01	 7.570E-01	 1.394E+00	 8.793E-03
  3.713E+00	 3.713E+00	 8.474E-01	 7.573E-01	 1.402E+00	 9.131E-03
  3.713E+00	 3.714E+00	 8.478E-01	 7.578E-01	 1.416E+00	 8.744E-03
  3.714E+00	 3.714E+00	 8.478E-01	 7.579E-01	 1.371E+00	 8.771E-03
  3.714E+00	 3.714E+00	 8.479E-01	 7.580E-01	 1.419E+00	 9.046E-03
  3.714E+00	 3.714E+00	 8.483E-01	 7.586E-01	 1.429E+00	 8.977E-03
  3.714E+00	 3.714E+00	 8.485E-01	 7.589E-01	 1.410E+00	 9.510E-03
  3.714E+00	 3.714E+00	 8.486E-01	 7.592E-01	 1.405E+00	 1.003E-02
  3.714E+00	 3.714E+00	 8.489E-01	 7.596E-01	 1.407E+00	 1.072E-02
  3.715E+00	 3.715E+00	 8.491E-01	 7.598E-01	 1.379E+00	 8.705E-03
  3.715E+00	 3.715E+00	 8.493E-01	 7.603E-01	 1.376E+00	 8.838E-03
  3.715E+00	 3.715E+00	 8.495E-01	 7.605E-01	 1.392E+00	 8.718E-03
  3.715E+00	 3.715E+00	 8.498E-01	 7.610E-01	 1.411E+00	 8.930E-03
  3.715E+00	 3.715E+00	 8.498E-01	 7.611E-01	 1.369E+00	 8.940E-03
  3.715E+00	 3.715E+00	 8.499E-01	 7.612E-01	 1.392E+00	 9.475E-03
  3.715E+00	 3.715E+00	 8.500E-01	 7.614E-01	 1.380E+00	 1.091E-02
  3.715E+00	 3.715E+00	 8.501E-01	 7.614E-01	 1.383E+00	 8.361E-03
  3.716E+00	 3.716E+00	 8.509E-01	 7.627E-01	 1.355E+00	 8.449E-03
  3.716E+00	 3.716E+00	 8.511E-01	 7.631E-01	 1.433E+00	 1.083E-02
  3.716E+00	 3.716E+00	 8.512E-01	 7.633E-01	 1.387E+00	 9.471E-03
  3.716E+00	 3.716E+00	 8.515E-01	 7.637E-01	 1.348E+00	 9.176E-03
  3.717E+00	 3.717E+00	 8.519E-01	 7.644E-01	 1.454E+00	 1.448E-02
  3.717E+00	 3.717E+00	 8.519E-01	 7.644E-01	 1.471E+00	 9.032E-03
  3.717E+00	 3.717E+00	 8.521E-01	 7.647E-01	 1.367E+00	 1.037E-02
  3.717E+00	 3.717E+00	 8.522E-01	 7.648E-01	 1.418E+00	 1.086E-02
  3.717E+00	 3.717E+00	 8.524E-01	 7.652E-01	 1.423E+00	 9.150E-03
  3.717E+00	 3.717E+00	 8.526E-01	 7.655E-01	 1.441E+00	 9.757E-03
  3.718E+00	 3.718E+00	 8.534E-01	 7.667E-01	 1.423E+00	 1.410E-02
  3.718E+00	 3.718E+00	 8.539E-01	 7.675E-01	 1.354E+00	 1.053E-02
  3.718E+00	 3.718E+00	 8.540E-01	 7.677E-01	 1.410E+00	 9.434E-03
  3.719E+00	 3.719E+00	 8.542E-01	 7.680E-01	 1.392E+00	 9.038E-03
  3.719E+00	 3.719E+00	 8.551E-01	 7.695E-01	 1.337E+00	 9.711E-03
  3.720E+00	 3.720E+00	 8.558E-01	 7.705E-01	 1.379E+00	 8.730E-03
  3.721E+00	 3.721E+00	 8.574E-01	 7.730E-01	 1.337E+00	 9.297E-03
  3.780E+00	 3.780E+00	 9.324E-01	 8.933E-01	 1.166E+00	 1.176E-02
  3.781E+00	 3.781E+00	 9.331E-01	 8.946E-01	 1.139E+00	 1.168E-02
  3.781E+00	 3.781E+00	 9.337E-01	 8.954E-01	 1.111E+00	 1.198E-02
  3.781E+00	 3.781E+00	 9.338E-01	 8.955E-01	 1.159E+00	 1.207E-02
  3.782E+00	 3.782E+00	 9.338E-01	 8.956E-01	 1.181E+00	 1.243E-02
  3.782E+00	 3.782E+00	 9.338E-01	 8.956E-01	 1.164E+00	 1.192E-02
  3.782E+00	 3.782E+00	 9.342E-01	 8.963E-01	 1.144E+00	 1.173E-02
  3.782E+00	 3.782E+00	 9.343E-01	 8.963E-01	 1.104E+00	 1.118E-02
  3.782E+00	 3.782E+00	 9.344E-01	 8.965E-01	 1.138E+00	 1.184E-02
  3.782E+00	 3.782E+00	 9.345E-01	 8.968E-01	 1.081E+00	 1.244E-02
  3.782E+00	 3.782E+00	 9.346E-01	 8.968E-01	 1.150E+00	 1.206E-02
  3.782E+00	 3.782E+00	 9.346E-01	 8.969E-01	 1.118E+00	 1.148E-02
  3.782E+00	 3.782E+00	 9.347E-01	 8.970E-01	 1.103E+00	 1.092E-02
  3.782E+00	 3.782E+00	 9.350E-01	 8.975E-01	 1.042E+00	 1.197E-02
  3.783E+00	 3.783E+00	 9.352E-01	 8.978E-01	 1.165E+00	 1.288E-02
  3.783E+00	 3.783E+00	 9.354E-01	 8.982E-01	 1.123E+00	 1.206E-02
  3.783E+00	 3.783E+00	 9.358E-01	 8.988E-01	 1.089E+00	 1.126E-02
  3.783E+00	 3.783E+00	 9.360E-01	 8.992E-01	 1.095E+00	 1.273E-02
  3.783E+00	 3.783E+00	 9.362E-01	 8.994E-01	 1.037E+00	 1.121E-02
  3.783E+00	 3.783E+00	 9.362E-01	 8.995E-01	 1.136E+00	 1.193E-02
  3.784E+00	 3.784E+00	 9.372E-01	 9.011E-01	 1.162E+00	 1.199E-02
  3.784E+00	 3.784E+00	 9.375E-01	 9.016E-01	 1.166E+00	 1.122E-02
  3.784E+00	 3.784E+00	 9.375E-01	 9.016E-01	 1.016E+00	 1.135E-02
  3.784E+00	 3.784E+00	 9.376E-01	 9.017E-01	 1.003E+00	 1.205E-02
  3.784E+00	 3.784E+00	 9.376E-01	 9.017E-01	 1.151E+00	 1.122E-02
  3.785E+00	 3.785E+00	 9.379E-01	 9.022E-01	 1.088E+00	 1.165E-02
  3.785E+00	 3.785E+00	 9.381E-01	 9.025E-01	 1.049E+00	 1.229E-02
  3.785E+00	 3.785E+00	 9.381E-01	 9.025E-01	 1.021E+00	 1.005E-02
  3.785E+00	 3.785E+00	 9.382E-01	 9.026E-01	 1.140E+00	 1.222E-02
  3.785E+00	 3.785E+00	 9.382E-01	 9.027E-01	 1.147E+00	 1.263E-02
