   16   26   48    1   16     /SULPHUR            /ABELS-VAN MAANEN 1985   ADF11
  -7.85964  -7.85964  -7.85964  -7.85964  -7.85964  -7.85964  -7.85964  -7.85964
  -7.85964  -7.85964
  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964
  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964
  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964  -7.80964
  -7.80964  -7.80964
  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964
  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964
  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964  -7.75964
  -7.75964  -7.75964
  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964
  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964
  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964  -7.70964
  -7.70964  -7.70964
  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964
  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964
  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964  -7.65964
  -7.65964  -7.65964
  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964
  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964
  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964  -7.60964
  -7.60964  -7.60964
  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964
  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964
  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964  -7.55964
  -7.55964  -7.55964
  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964
  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964
  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964  -7.50964
  -7.50964  -7.50964
  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964
  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964
  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964  -7.45964
  -7.45964  -7.45964
  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964
  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964
  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964  -7.40964
  -7.40964  -7.40964
  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964
  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964
  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964  -7.35964
  -7.35964  -7.35964
  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964
  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964
  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964  -7.30964
  -7.30964  -7.30964
  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964
  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964
  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964  -7.25964
  -7.25964  -7.25964
  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964
  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964
  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964  -7.20964
  -7.20964  -7.20964
  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964
  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964
  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964  -7.15964
  -7.15964  -7.15964
  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964
  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964
  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964  -7.10964
  -7.10964  -7.10964
  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964
  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964
  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964  -7.05964
  -7.05964  -7.05964
  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964
  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964
  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964  -7.00964
  -7.00964  -7.00964
  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964
  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964
  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964  -6.95964
  -6.95964  -6.95964
  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964
  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964
  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964  -6.90964
  -6.90964  -6.90964
  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964
  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964
  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964  -6.85964
  -6.85964  -6.85964
  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964
  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964
  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964  -6.80964
  -6.80964  -6.80964
  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964
  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964
  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964  -6.75964
  -6.75964  -6.75964
  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964
  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964
  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964  -6.70964
  -6.70964  -6.70964
  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964
  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964
  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964  -6.65964
  -6.65964  -6.65964
  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964
  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964
  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964  -6.60964
  -6.60964  -6.60964
  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964
  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964
  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964  -6.55964
  -6.55964  -6.55964
  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964
  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964
  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964  -6.50964
  -6.50964  -6.50964
  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964
  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964
  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964  -6.45964
  -6.45964  -6.45964
  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964
  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964
  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964  -6.40964
  -6.40964  -6.40964
  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964
  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964
  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964  -6.35964
  -6.35964  -6.35964
  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964
  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964
  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964  -6.30964
  -6.30964  -6.30964
  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964
  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964
  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964  -6.25964
  -6.25964  -6.25964
  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964
  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964
  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964  -6.20964
  -6.20964  -6.20964
  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964
  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964
  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964  -6.15964
  -6.15964  -6.15964
  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964
  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964
  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964  -6.10964
  -6.10964  -6.10964
  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964
  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964
  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964  -6.05964
  -6.05964  -6.05964
  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964
  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964
  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964  -6.00964
  -6.00964  -6.00964
  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964
  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964
  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964  -5.95964
  -5.95964  -5.95964
  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964
  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964
  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964  -5.90964
  -5.90964  -5.90964
  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964
  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964
  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964  -5.85964
  -5.85964  -5.85964
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=10   / DATE= 13.10.94
  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068
  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068
  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068
  -8.16068  -8.16068
  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068
  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068
  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068  -8.11068
  -8.11068  -8.11068
  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068
  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068
  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068  -8.06068
  -8.06068  -8.06068
  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068
  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068
  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068  -8.01068
  -8.01068  -8.01068
  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068
  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068
  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068  -7.96068
  -7.96068  -7.96068
  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068
  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068
  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068  -7.91068
  -7.91068  -7.91068
  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068
  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068
  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068  -7.86068
  -7.86068  -7.86068
  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068
  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068
  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068  -7.81068
  -7.81068  -7.81068
  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068
  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068
  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068  -7.76068
  -7.76068  -7.76068
  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068
  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068
  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068  -7.71068
  -7.71068  -7.71068
  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068
  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068
  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068  -7.66068
  -7.66068  -7.66068
  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068
  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068
  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068  -7.61068
  -7.61068  -7.61068
  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068
  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068
  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068  -7.56068
  -7.56068  -7.56068
  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068
  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068
  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068  -7.51068
  -7.51068  -7.51068
  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068
  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068
  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068  -7.46068
  -7.46068  -7.46068
  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068
  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068
  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068  -7.41068
  -7.41068  -7.41068
  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068
  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068
  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068  -7.36068
  -7.36068  -7.36068
  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068
  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068
  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068  -7.31068
  -7.31068  -7.31068
  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068
  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068
  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068  -7.26068
  -7.26068  -7.26068
  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068
  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068
  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068  -7.21068
  -7.21068  -7.21068
  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068
  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068
  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068  -7.16068
  -7.16068  -7.16068
  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068
  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068
  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068  -7.11068
  -7.11068  -7.11068
  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068
  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068
  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068  -7.06068
  -7.06068  -7.06068
  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068
  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068
  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068  -7.01068
  -7.01068  -7.01068
  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068
  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068
  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068  -6.96068
  -6.96068  -6.96068
  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068
  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068
  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068  -6.91068
  -6.91068  -6.91068
  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068
  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068
  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068  -6.86068
  -6.86068  -6.86068
  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068
  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068
  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068  -6.81068
  -6.81068  -6.81068
  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068
  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068
  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068  -6.76068
  -6.76068  -6.76068
  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068
  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068
  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068  -6.71068
  -6.71068  -6.71068
  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068
  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068
  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068  -6.66068
  -6.66068  -6.66068
  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068
  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068
  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068  -6.61068
  -6.61068  -6.61068
  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068
  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068
  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068  -6.56068
  -6.56068  -6.56068
  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068
  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068
  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068  -6.51068
  -6.51068  -6.51068
  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068
  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068
  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068  -6.46068
  -6.46068  -6.46068
  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068
  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068
  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068  -6.41068
  -6.41068  -6.41068
  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068
  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068
  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068  -6.36068
  -6.36068  -6.36068
  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068
  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068
  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068  -6.31068
  -6.31068  -6.31068
  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068
  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068
  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068  -6.26068
  -6.26068  -6.26068
  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068
  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068
  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068  -6.21068
  -6.21068  -6.21068
  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068
  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068
  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068  -6.16068
  -6.16068  -6.16068
  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068
  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068
  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068  -6.11068
  -6.11068  -6.11068
  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068
  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068
  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068  -6.06068
  -6.06068  -6.06068
  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068
  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068
  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068  -6.01068
  -6.01068  -6.01068
  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068
  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068
  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068  -5.96068
  -5.96068  -5.96068
  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068
  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068
  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068  -5.91068
  -5.91068  -5.91068
  -5.86068  -5.86068  -5.86068  -5.86068  -5.86068  -5.86068  -5.86068  -5.86068
