   54   26   48    1   54     /                   /                        ADF11
 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232
 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232 -25.23232
 -25.23232 -25.23232
 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234
 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234
 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234 -25.18234
 -25.18234 -25.18234
 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235
 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235
 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235 -25.13235
 -25.13235 -25.13235
 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236
 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236
 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236 -25.08236
 -25.08236 -25.08236
 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237
 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237
 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237 -25.03237
 -25.03237 -25.03237
 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238
 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238
 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238 -24.98238
 -24.98238 -24.98238
 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239
 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239
 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239 -24.93239
 -24.93239 -24.93239
 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240
 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240
 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240 -24.88240
 -24.88240 -24.88240
 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241
 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241
 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241 -24.83241
 -24.83241 -24.83241
 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242
 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242
 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242 -24.78242
 -24.78242 -24.78242
 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243
 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243
 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243 -24.73243
 -24.73243 -24.73243
 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245
 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245
 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245 -24.68245
 -24.68245 -24.68245
 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246
 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246
 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246 -24.63246
 -24.63246 -24.63246
 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247
 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247
 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247 -24.58247
 -24.58247 -24.58247
