    7   26   48    1    7     /NITROGEN           /ABELS-VAN MAANEN 1985   ADF11
  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398
  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398  -7.77398
  -7.77398  -7.77398
  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355
  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355
  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355  -7.72355
  -7.72355  -7.72355
  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306
  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306
  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306  -7.67306
  -7.67306  -7.67306
  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251
  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251
  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251  -7.62251
  -7.62251  -7.62251
  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190
  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190
  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190  -7.57190
  -7.57190  -7.57190
  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121
  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121
  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121  -7.52121
  -7.52121  -7.52121
  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043
  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043
  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043  -7.47043
  -7.47043  -7.47043
  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957
  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957
  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957  -7.41957
  -7.41957  -7.41957
  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859
  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859
  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859  -7.36859
  -7.36859  -7.36859
  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750
  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750
  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750  -7.31750
  -7.31750  -7.31750
  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628
  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628
  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628  -7.26628
  -7.26628  -7.26628
  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491
  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491
  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491  -7.21491
  -7.21491  -7.21491
  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338
  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338
  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338  -7.16338
  -7.16338  -7.16338
  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167
  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167
  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167  -7.11167
  -7.11167  -7.11167
  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975
  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975
  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975  -7.05975
  -7.05975  -7.05975
  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761
  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761
  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761  -7.00761
  -7.00761  -7.00761
  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522
  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522
  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522  -6.95522
  -6.95522  -6.95522
  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255
  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255
  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255  -6.90255
  -6.90255  -6.90255
  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958
  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958
  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958  -6.84958
  -6.84958  -6.84958
  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627
  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627
  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627  -6.79627
  -6.79627  -6.79627
  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258
  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258
  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258  -6.74258
  -6.74258  -6.74258
  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847
  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847
  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847  -6.68847
  -6.68847  -6.68847
  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391
  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391
  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391  -6.63391
  -6.63391  -6.63391
  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885
  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885
  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885  -6.57885
  -6.57885  -6.57885
  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324
  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324
  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324  -6.52324
  -6.52324  -6.52324
  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214
  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214
  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214  -6.47214
  -6.47214  -6.47214
  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216
  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216
  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216  -6.42216
  -6.42216  -6.42216
  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217
  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217
  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217  -6.37217
  -6.37217  -6.37217
  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218
  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218
  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218  -6.32218
  -6.32218  -6.32218
  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219
  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219
  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219  -6.27219
  -6.27219  -6.27219
  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220
  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220
  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220  -6.22220
  -6.22220  -6.22220
  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221
  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221
  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221  -6.17221
  -6.17221  -6.17221
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 7   / DATE= 20.01.95
  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554
  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554
  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554  -8.60554
  -8.60554  -8.60554
  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555
  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555
  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555  -8.55555
  -8.55555  -8.55555
  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556
  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556
  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556  -8.50556
  -8.50556  -8.50556
  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557
  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557
  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557  -8.45557
  -8.45557  -8.45557
  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558
  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558
  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558  -8.40558
  -8.40558  -8.40558
  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560
  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560
  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560  -8.35560
  -8.35560  -8.35560
  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561
  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561
  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561  -8.30561
  -8.30561  -8.30561
  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562
  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562
  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562  -8.25562
  -8.25562  -8.25562
  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563
  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563
  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563  -8.20563
  -8.20563  -8.20563
  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564
  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564
  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564  -8.15564
  -8.15564  -8.15564
  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565
  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565
  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565  -8.10565
  -8.10565  -8.10565
  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566
  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566
  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566  -8.05566
  -8.05566  -8.05566
  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567
  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567
  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567  -8.00567
  -8.00567  -8.00567
  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568
  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568
  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568  -7.95568
  -7.95568  -7.95568
  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569
  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569
  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569  -7.90569
  -7.90569  -7.90569
  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571
  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571
  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571  -7.85571
  -7.85571  -7.85571
  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572
  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572
  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572  -7.80572
  -7.80572  -7.80572
  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573
  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573
  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573  -7.75573
  -7.75573  -7.75573
  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574
  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574
  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574  -7.70574
  -7.70574  -7.70574
  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575
  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575
  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575  -7.65575
  -7.65575  -7.65575
  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576
  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576
  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576  -7.60576
  -7.60576  -7.60576
  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577
  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577
  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577  -7.55577
  -7.55577  -7.55577
  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578
  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578
  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578  -7.50578
  -7.50578  -7.50578
  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579
  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579
  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579  -7.45579
  -7.45579  -7.45579
  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580
  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580
  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580  -7.40580
  -7.40580  -7.40580
  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582
  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582
  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582  -7.35582
  -7.35582  -7.35582
  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583
  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583
  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583  -7.30583
  -7.30583  -7.30583
  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584
  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584
  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584  -7.25584
  -7.25584  -7.25584
  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585
  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585
  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585  -7.20585
  -7.20585  -7.20585
  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314
  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314
  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314  -7.16314
  -7.16314  -7.16314
  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277
  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277
  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277  -7.12277
  -7.12277  -7.12277
  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384
  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384
  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384  -7.08384
  -7.08384  -7.08384
  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660
  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660
  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660  -7.04660
  -7.04660  -7.04660
  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137
  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137
  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137  -7.01137
  -7.01137  -7.01137
  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857
  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857
  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857  -6.97857
  -6.97857  -6.97857
  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871
  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871
  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871  -6.94871
  -6.94871  -6.94871
  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247
  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247
  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247  -6.92247
  -6.92247  -6.92247
  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078
  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078
  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078  -6.90078
  -6.90078  -6.90078
  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490
  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490
  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490  -6.88490
  -6.88490  -6.88490
  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666
  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666
  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666  -6.87666
  -6.87666  -6.87666
  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887
  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887
  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887  -6.87887
  -6.87887  -6.87887
  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604
  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604
  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604  -6.89604
  -6.89604  -6.89604
  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709
  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709
  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709  -6.84709
  -6.84709  -6.84709
  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710
  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710
  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710  -6.79710
  -6.79710  -6.79710
  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711
  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711
  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711  -6.74711
  -6.74711  -6.74711
  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712
  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712
  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712  -6.69712
  -6.69712  -6.69712
  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713
  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713
  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713  -6.64713
  -6.64713  -6.64713
  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714
  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714
  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714  -6.59714
  -6.59714  -6.59714
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/ccd89/ccd89_n.dat,v 2.1 2004/07/07 00:03:11 whitefor Exp $ Date $Date: 2004/07/07 00:03:11 $
C---------------------------------------------------------------------------------
