   42   24   40    1   42     /MOLYBDENUM         /ABELS-VAN MAANEN 1985   ADF11
 -------------------------------------------------------------------------------
  10.00000  10.21739  10.43478  10.65217  10.86957  11.08696  11.30435  11.52174
  11.73913  11.95652  12.17391  12.39130  12.60870  12.82609  13.04348  13.26087
  13.47826  13.69565  13.91304  14.13043  14.34783  14.56522  14.78261  15.00000
   0.00000   0.12049   0.24097   0.36146   0.48195   0.60243   0.72292   0.84340
   0.96389   1.08438   1.20486   1.32535   1.44584   1.56632   1.68681   1.80730
   1.92778   2.04827   2.16876   2.28924   2.40973   2.53021   2.65070   2.77119
   2.89167   3.01216   3.13265   3.25313   3.37362   3.49411   3.61459   3.73508
   3.85557   3.97605   4.09654   4.21702   4.33751   4.45800   4.57848   4.69897
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 1   / DATE= 23.01.05
  -6.63667  -6.63667  -6.63667  -6.63667  -6.63667  -6.63667  -6.63667  -6.63667
  -6.63667  -6.63667  -6.63667  -6.63667  -6.63667  -6.63667  -6.63667  -6.63667
  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642
  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642
  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642  -6.57642
  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618
  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618
  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618  -6.51618
  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594
  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594
  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594  -6.45594
  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569
  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569
  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569  -6.39569
  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545
  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545
  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545  -6.33545
  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521
  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521
  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521  -6.27521
  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496
  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496
  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496  -6.21496
  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472
  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472
  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472  -6.15472
  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448
  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448
  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448  -6.09448
  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423
  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423
  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423  -6.03423
  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399
  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399
  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399  -5.97399
  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375
  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375
  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375  -5.91375
  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350
  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350
  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350  -5.85350
  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326
  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326
  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326  -5.79326
  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302
  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302
  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302  -5.73302
  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277
  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277
  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277  -5.67277
  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253
  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253
  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253  -5.61253
  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229
  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229
  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229  -5.55229
  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204
  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204
  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204  -5.49204
  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180
  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180
  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180  -5.43180
  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156
  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156
  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156  -5.37156
  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131
  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131
  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131  -5.31131
  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107
  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107
  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107  -5.25107
  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083
  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083
  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083  -5.19083
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=39   / DATE= 23.01.05
  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824
  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824
  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824  -7.52824
  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800
  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800
  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800  -7.46800
  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776
  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776
  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776  -7.40776
  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751
  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751
  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751  -7.34751
  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727
  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727
  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727  -7.28727
  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703
  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703
  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703  -7.22703
  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678
  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678
  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678  -7.16678
  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654
  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654
  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654  -7.10654
  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630
  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630
  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630  -7.04630
  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605
  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605
  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605  -6.98605
  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581
  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581
  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581  -6.92581
  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557
  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557
  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557  -6.86557
  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532
  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532
  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532  -6.80532
  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508
  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508
  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508  -6.74508
  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484
  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484
  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484  -6.68484
  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459
  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459
  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459  -6.62459
  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435
  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435
  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435  -6.56435
  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411
  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411
  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411  -6.50411
  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387
  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387
  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387  -6.44387
  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362
  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362
  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362  -6.38362
  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338
  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338
  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338  -6.32338
  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314
  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314
  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314  -6.26314
  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289
  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289
  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289  -6.20289
  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265
  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265
  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265  -6.14265
  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241
  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241
  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241  -6.08241
  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216
  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216
  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216  -6.02216
  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192
  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192
  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192  -5.96192
  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168
  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168
  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168  -5.90168
  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143
  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143
  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143  -5.84143
  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119
  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119
  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119  -5.78119
  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095
  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095
  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095  -5.72095
  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070
  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070
  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070  -5.66070
  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046
  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046
  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046  -5.60046
  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022
  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022
  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022  -5.54022
  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997
  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997
  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997  -5.47997
  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973
  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973
  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973  -5.41973
  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949
  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949
  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949  -5.35949
  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924
  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924
  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924  -5.29924
  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900
  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900
  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900  -5.23900
  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876
  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876
  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876  -5.17876
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=40   / DATE= 23.01.05
  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648
  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648
  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648  -7.51648
  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623
  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623
  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623  -7.45623
  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599
  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599
  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599  -7.39599
  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575
  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575
  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575  -7.33575
  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550
  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550
  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550  -7.27550
  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526
  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526
  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526  -7.21526
  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502
  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502
  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502  -7.15502
  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478
  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478
  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478  -7.09478
  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453
  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453
  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453  -7.03453
  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429
  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429
  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429  -6.97429
  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405
  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405
  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405  -6.91405
  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380
  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380
  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380  -6.85380
  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356
  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356
  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356  -6.79356
  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332
  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332
  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332  -6.73332
  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307
  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307
  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307  -6.67307
  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283
  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283
  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283  -6.61283
  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259
  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259
  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259  -6.55259
  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234
  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234
  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234  -6.49234
  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210
  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210
  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210  -6.43210
  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186
  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186
  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186  -6.37186
  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161
  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161
  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161  -6.31161
  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137
  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137
  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137  -6.25137
  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113
  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113
  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113  -6.19113
  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088
  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088
  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088  -6.13088
  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064
  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064
  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064  -6.07064
  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040
  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040
  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040  -6.01040
  -5.95015  -5.95015  -5.95015  -5.95015  -5.95015  -5.95015  -5.95015  -5.95015
  -5.95015  -5.95015  -5.95015  -5.95015  -5.95015  -5.95015  -5.95015  -5.95015
